,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 20",9028,0,1330.998056,1004.81638,1330.8096,541.3906415,293103.8267,537.9110664,1330.94176,1330.954835,79.36728793,80.27236242,1330.948909,0.162014835,273.562424,0.608328317
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 6",5786,0,43.74984529,1.497206626,0,3.796238711,14.41142835,0,0,5.990897328,0,0,4.166050984,0.000998197,-1.390078216,0.192919517
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=3} Run 5",9028,0,1330.999901,968.5085215,1330.839055,542.4904742,294295.9146,423.7959589,1330.952293,1330.963352,89.08075367,94.52661901,1330.951007,0.172136305,191.5713091,0.68392846
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 7",5786,0,903.9247412,83.63987389,0,193.7965299,37557.09498,0,0,334.67518,0,0,334.2713855,0.073269616,-128.2924907,0.398847161
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 20",9028,0,1330.999969,1060.056523,1330.90424,518.5352218,268878.7762,1263.49191,1330.945235,1330.955899,261.9346612,263.4360514,1330.948417,0.142717656,415.9003837,0.514575188
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 21",9028,0,1330.999311,1103.518073,1330.806139,468.626813,219611.0898,1303.256888,1330.944557,1330.957026,429.3726595,429.4533427,1330.949656,0.124037922,543.6729101,0.475887894
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 8",5786,0,1322.436029,341.5455789,55.9815311,432.1684454,186769.5652,0,804.1403066,1009.197386,0,0,994.833489,0.228312009,-318.8469083,0.778757192
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=3} Run 6",9028,0,1330.999482,911.8322696,1269.654162,532.8354176,283913.5823,494.2244611,1330.894558,1330.945995,67.22183245,74.08110256,1330.944246,0.180722795,96.13993375,0.78142924
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 9",5786,0,1324.141148,438.0630601,187.073553,448.676466,201310.5711,60.81063815,802.160131,1109.505167,10.5326447,20.20178658,1087.202402,0.24657241,-275.1476366,0.8427001
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 21",9028,0,1330.995196,1072.440607,1330.547601,495.8540229,245871.212,1200.584383,1330.941218,1330.955849,316.0449012,319.1283696,1330.946878,0.137076319,453.7466421,0.519119259
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 22",9028,0,1330.993468,1003.658665,1330.098474,544.9290629,296947.6836,917.007243,1330.93848,1330.952805,80.95970757,81.83126109,1330.945988,0.162595448,269.784111,0.604765184
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 10",5786,0,1141.775255,193.6449881,0,309.7356134,95936.15021,0,297.1503251,669.7929096,0,0,648.451831,0.146895257,-231.2495428,0.627601432
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=3} Run 7",9028,0,1330.997479,1025.042669,1323.851641,504.793579,254816.5574,1053.957934,1330.703524,1330.934194,217.0240381,222.523641,1330.923974,0.151649382,340.573182,0.61306088
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 22",9028,0,1330.991258,1034.207669,1330.745161,518.1795429,268510.0387,1178.401277,1330.930966,1330.946599,183.1592737,184.7504633,1330.941461,0.151454992,350.6155612,0.580305406
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 11",5786,0,1007.672814,49.72817767,0,169.14321,28609.42548,0,5.903376044,198.1186598,0,0,194.9705964,0.046682366,-85.30056475,0.212543212
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 23",9028,0,1330.998287,1061.801294,1330.844237,510.7600047,260875.7824,1297.944004,1330.929261,1330.94499,263.6124741,263.6553948,1330.938249,0.141812488,421.7306298,0.523654868
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 12",5786,0,1330.878404,758.8503952,1258.981471,601.9195933,362307.1968,0,1296.124717,1305.528742,0,1.34E-05,1298.066902,0.32276539,-174.7484965,0.802320011
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=3} Run 8",9028,0,1330.997291,1090.493224,1324.610238,468.1168995,219133.4316,1293.896089,1330.924753,1330.947391,387.9797991,388.1504785,1330.944677,0.128433383,510.8091491,0.51132516
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 23",9028,0,1330.995611,1083.347793,1330.32048,507.4069976,257461.8612,1316.498725,1330.936733,1330.951518,343.6631056,343.7283564,1330.947531,0.133652066,480.1091938,0.471290195
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 13",5786,0,738.0930865,67.63423921,0,126.1277407,15908.20698,0,95.48220253,251.0669662,0,0,230.2840816,0.052376149,-83.86377242,0.481167807
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 24",9028,0,1330.999813,1066.490371,1330.715521,511.2825146,261409.8097,1269.62789,1330.950452,1330.96142,291.5794405,293.2266187,1330.952924,0.139852394,435.2665914,0.508238881
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 14",5786,0,1169.751125,385.7065604,343.4571239,329.7859713,108758.7869,0,622.7720538,859.1296672,0,0,829.5391126,0.181724737,-139.9322405,0.847255521
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=3} Run 9",9028,0,1330.997712,1053.872146,1329.471484,499.8004373,249800.4771,1207.208003,1330.936522,1330.94893,271.6652151,273.9823598,1330.943376,0.14294785,408.6770254,0.5556636
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 24",9028,0,1330.99671,1011.84391,1316.72814,514.732625,264949.6753,546.6342404,1330.939398,1330.954955,149.153974,151.4325542,1330.95124,0.157285533,301.9356565,0.634255325
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 15",5786,0,1330.600486,528.3678076,277.9563358,503.675324,253688.832,51.84289892,1113.891823,1220.113953,4.682794008,9.094009976,1202.563534,0.281349669,-285.43611,0.870647052
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 25",9028,0,1330.998444,1036.416041,1329.848646,542.9874505,294835.3714,1304.342977,1330.940628,1330.95555,161.3363786,161.6348257,1330.948661,0.152052223,350.128334,0.532667156
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 16",5786,0,1286.205736,461.4271417,476.7316175,328.417926,107858.3341,237.1541573,641.2141568,880.8731025,23.20833346,30.0922647,818.9025568,0.173985153,-41.82491211,0.783107411
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=3} Run 10",9028,0,1330.992802,1051.033638,1330.689854,515.2839883,265517.5886,1257.630815,1330.921285,1330.944477,231.8598582,231.9637449,1330.939371,0.14549706,394.332658,0.541583092
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 25",9028,0,1330.996996,1065.865816,1330.928481,502.2087279,252213.6064,1270.228058,1330.946469,1330.95743,271.6479583,271.9297211,1330.94291,0.140042208,433.7853106,0.528201152
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 17",5786,0,1136.271175,239.3755689,14.00345543,314.8695483,99142.83242,0,530.337801,719.5434003,0,0.11485525,690.5693468,0.162137347,-229.6067076,0.739870087
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 26",9028,0,1330.999178,1053.577643,1330.763189,490.333896,240427.3295,1174.254219,1330.937174,1330.950619,254.2759594,254.7810716,1330.943405,0.143277194,406.8960289,0.579989669
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=3} Run 11",9028,0,1330.999961,1084.804504,1327.891728,458.119221,209873.2206,1221.14035,1330.8905,1330.942318,389.3680624,389.9889968,1330.941434,0.129174875,501.7737073,0.540068725
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 18",5786,0,1151.652114,427.27341,350.5341508,413.8848824,171300.6959,0,847.1808608,936.7242636,0,0,875.5606641,0.223251869,-218.4826208,0.811861122
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 26",9028,0,1330.998447,1168.533992,1330.928941,370.4042028,137199.2735,1237.941023,1330.947946,1330.957266,698.8271236,700.9640986,1330.94615,0.090928201,758.1295562,0.409350519
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 27",9028,0,1330.994082,1091.260747,1330.835961,491.7551957,241823.1725,1288.940872,1330.934227,1330.950832,388.9069669,390.9659457,1330.947592,0.129371768,507.341272,0.470144185
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 19",5786,0,889.9974401,239.5490609,260.4267885,231.2579449,53480.23708,0,431.4442998,545.998403,0,0,509.5978281,0.122461075,-114.6695983,0.782444381
