, Count, Minimum, Maximum, Average, Median, Standard Deviation, Variance, 25th Percentile, 75th Percentile, Avg. of Upper 25 %,  Avg. of Lower 25 %, Avg. of First 25 %, Avg. of Last 25 %, Slope, Intercept, Average Relative Error
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 37, 10985, 0, 4605, 1856.2522661181185, 1844, 997.2841147500942, 994575.605532879, 1023, 2728, 3171.5109848296588, 583.24926166331841, 586.125571869468, 3114.7812159063337, 0.31131613743971848, 146.50403929918457, 0.97999503159055446
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 38, 10985, 0, 4650, 1853.2880434656786, 1806, 980.16374759075279, 960720.972091149, 1062, 2685.1428571428573, 3129.4833903731319, 591.11166763016831, 596.46114565881624, 3103.2602648861521, 0.30627207739481305, 171.24179441336537, 0.98191964117357444
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 39, 10985, 0, 4233.1428571428569, 1865.8318460352643, 1774, 1002.6255313454994, 1005257.956105845, 1056, 2815.2857142857142, 3193.7201900888044, 589.50279653011967, 593.85166761533446, 3158.59675838485, 0.31147390911919981, 155.217137152619, 0.97056413256913088
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 40, 10985, 0, 4492.5, 1843.5762290908153, 1768, 984.73097073614326, 969695.08472694713, 1034, 2750, 3143.6321861035917, 589.84044826195122, 592.08733515816527, 3071.6407849607881, 0.30619997619879791, 161.92595980701731, 0.97237440975795086
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 41, 10985, 0, 4485, 1844.9945090369754, 1772, 997.03853385865511, 994085.83799901651, 1018, 2731.2857142857142, 3139.6701565579465, 578.91246529470084, 582.36066267270508, 3108.0846507545043, 0.31093675469802973, 137.32985223539617, 0.9780896110746512
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 42, 10985, 0, 4207.5, 1821.8056643334774, 1761, 957.48731128494, 916781.95127166354, 1028, 2754.1428571428573, 3066.326177967514, 587.98190564314734, 590.57764465024877, 2998.4318644913205, 0.297655465492818, 187.08184784692071, 0.97189663383532532
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 43, 10985, 0, 4230, 1851.4683309297393, 1739, 1017.39291822748, 1035088.3500594277, 993, 2805.7142857142858, 3216.6456338440375, 565.25143959143827, 566.010535826278, 3179.4746640452868, 0.31703037684633523, 110.33750128966631, 0.97652359918457
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 44, 10985, 0, 4462.5, 1827.6205743818014, 1764, 968.18593859791372, 937384.01169872319, 1018, 2685.7142857142858, 3093.3788562709724, 586.40155920737766, 588.93813414641932, 3021.843600016648, 0.30107157307227111, 174.1354950688883, 0.97247931290086642
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 45, 10985, 0, 4162.5, 1864.8959200040897, 1874, 965.45356250843747, 932100.58136023348, 1033, 2751.1428571428573, 3091.8148629785119, 591.49759985365222, 594.58481762495592, 3084.8958758215886, 0.30143068657233485, 209.43858934882678, 0.98032608008514688
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 46, 10985, 0, 4425, 1835.3142398687455, 1767, 980.21851969595571, 960828.34635493066, 1027, 2689.7142857142858, 3110.7736261255263, 577.08395435336035, 579.57157270732989, 3065.6043044774938, 0.30512930731244386, 159.54408410880387, 0.9744968710327897
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 47, 10985, 0, 4522.5, 1856.6091071490339, 1830, 987.875769335184, 975898.53563958174, 1032, 2746, 3157.8533255142952, 600.39007627312981, 604.7149512953971, 3104.5311786781313, 0.30850354971103555, 162.30761213602659, 0.98078558571568719
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 48, 10985, 0, 4222.5, 1858.064442569779, 1766, 1002.9030114884724, 1005814.4504526471, 1028, 2827.7142857142858, 3204.4075417158419, 592.25182352489139, 594.11233157600543, 3170.412819096819, 0.31223409544757708, 143.27479037168564, 0.97476783529362188
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 49, 10985, 0, 4492.5, 1842.5548128169544, 1770, 982.65527665083016, 965611.39272971964, 1025, 2764.2857142857142, 3137.7826369183526, 592.51526943964507, 595.0136306923763, 3070.4135681136427, 0.30573530643712293, 163.45650986427518, 0.97352524297048981
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 50, 10985, 0, 3997.5, 1765.6550111966797, 1865, 889.53650612181343, 791275.195723403, 947, 2445.1428571428573, 2874.470987115571, 570.3008048227789, 576.93984716679915, 2861.605125031143, 0.27431479672764225, 259.11814756846843, 0.95637744802959579
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 1, 8054, 0, 2796, 1245.3949176345891, 1279, 672.52860226223936, 452294.72086080129, 665.66666666666663, 1715.1111111111111, 2122.9664941440819, 355.91045136118305, 358.70040288318489, 2120.55216660107, 0.28600429270616978, 93.798633053196454, 0.9777312775596454
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 2, 8054, 0, 2808.5, 1275.6685244195148, 1349.5, 707.847111372777, 501047.53307878459, 641.66666666666663, 1789.2222222222222, 2201.1292718567806, 351.47661326421769, 352.40556359282834, 2189.8073181328782, 0.30169278187897886, 60.902538183806428, 0.98207992825767221
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 3, 8054, 0, 3081, 1287.3612818078468, 1216.5, 727.083254883701, 528650.05953227682, 685.66666666666663, 1843.3333333333333, 2262.8567268778952, 365.64557154735536, 366.51198583151938, 2257.3994864917086, 0.31035144072644444, 37.731205722818231, 0.984997595157208
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 4, 8054, 0, 2786.7142857142858, 1277.2983175007869, 1319, 707.05385820475431, 499925.15840222884, 642.66666666666663, 1847.6666666666667, 2193.8329332455855, 355.37784759027892, 357.10324172381394, 2181.9793877099955, 0.30106105319097748, 65.075986827316, 0.98016701699773368
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 5, 8054, 0, 2716.909090909091, 1264.3752787811104, 1316.5, 704.311302403121, 496054.41069278051, 652.66666666666663, 1814.6666666666667, 2192.0193592579662, 355.04342034054235, 356.64221618071696, 2169.3303345379836, 0.3001878575862183, 55.668870210202385, 0.9820935325868152
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 6, 8054, 0, 2718.7777777777778, 1301.2379213620873, 1322.25, 721.45150565010317, 520492.27500480087, 651.33333333333337, 1859.7777777777778, 2238.5425262541889, 362.12301006733992, 365.43190455204012, 2224.0372936050658, 0.30759801841304557, 62.694500221959288, 0.98276278522208516
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 7, 8054, 0, 2631.1666666666665, 1269.5052128239872, 1350.75, 692.6820757791786, 479808.45810575172, 625.66666666666663, 1876.8888888888889, 2143.0080259881206, 348.68602195506139, 348.7357121053733, 2116.3774962191596, 0.29587069693271806, 78.18185162439795, 0.98635201001147554
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 8, 8054, 0, 2751.1904761904761, 1256.9077300011556, 1299, 689.62672854253594, 475585.02472028049, 634.66666666666663, 1855, 2117.6425365825812, 346.40115250385884, 346.82431859095857, 2081.3362982635454, 0.29353259302941043, 74.998744168234452, 0.97944581546992027
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 9, 8054, 0, 2379.0487804878048, 1211.8403213055844, 1322.4166666666665, 619.29875482333512, 383530.94772573333, 646.33333333333337, 1769.6666666666667, 1940.9909283880563, 358.95788856602428, 360.90870823815357, 1918.3988239987752, 0.26152414217613068, 158.81336283339419, 0.96409334023103
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 10, 8054, 0, 2588.5, 1261.0448064439129, 1320.75, 697.9686703474257, 487160.26478655345, 647.66666666666663, 1860.5555555555557, 2155.446602778864, 347.02138365761851, 349.3314984533182, 2147.2556211985707, 0.29718762085124983, 64.418851086355517, 0.98013409437541077
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 11, 8054, 0, 3023.5, 1238.4258389007152, 1272.25, 689.44871773456043, 475339.53438582964, 655.33333333333337, 1754.3333333333333, 2142.7318728032938, 363.53982624073672, 368.38436139278917, 2137.5874028959392, 0.29310200412583948, 58.250619288022563, 0.97707873967442849
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 12, 8054, 0, 2688.5, 1224.265982968569, 1233.5, 665.64562223290648, 443084.09439783328, 635, 1725.7777777777778, 2093.1301201678589, 354.28584803216563, 356.353842847476, 2090.6989166062981, 0.28386936492933518, 81.265985080601013, 0.98321119776312838
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 13, 8054, 0, 2781.9523809523807, 1260.8026007784256, 1316.5, 696.78563331666419, 485510.21879650484, 636, 1813.3333333333333, 2160.8978147721787, 346.2986754376891, 346.7225866812729, 2129.5470347928936, 0.29726827927468052, 63.85187427892447, 0.98399906846376728
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 14, 8054, 0, 2746.4545454545455, 1290.1287385005651, 1313, 713.58087609922484, 509197.66673453728, 654, 1861.3333333333333, 2214.3421948328673, 361.89118584529842, 364.28853982603204, 2199.6008541734604, 0.30392648957345214, 66.368728233059983, 0.98072360134004888
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 15, 8054, 0, 2596.1219512195121, 1265.5558461413616, 1325.75, 698.629291669388, 488082.88717847073, 640.13793103448279, 1846.8888888888889, 2171.0039257458529, 357.93417083267968, 359.21270437124696, 2158.099648440515, 0.29733360346789772, 68.342091777871474, 0.979242674640292
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 16, 8054, 0, 2578.7777777777778, 1269.3276967508964, 1231.25, 701.24781683246, 491748.50061229133, 660, 1838.2222222222222, 2180.5744840884963, 358.7564769496347, 359.8238950537966, 2166.0824998147332, 0.29882481830471608, 66.109565846957139, 0.98171676547381315
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 17, 8054, 0, 2813.8205128205127, 1279.8532197929328, 1279.5, 725.10666845657738, 525779.68064019689, 650.66666666666663, 1850.8888888888889, 2234.7885340189732, 344.70319807823034, 346.27559446521093, 2217.8396549215176, 0.30986601353647486, 32.177716288316788, 0.98727926401258859
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 18, 8054, 0, 2781.4878048780488, 1285.5343888577129, 1293, 708.920794158199, 502568.69238989148, 658.66666666666663, 1844.6666666666667, 2206.9937067123578, 363.930794455846, 365.83247778601879, 2191.0731175973547, 0.30239549210485911, 67.938939897497676, 0.98367383309666068
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 19, 8054, 0, 2708.5, 1287.5043423745108, 1292.25, 721.78686325349656, 520976.27596532175, 644.37931034482756, 1856.5555555555557, 2232.8517517460232, 356.49606948237408, 358.05669267301408, 2215.6671912746028, 0.30768705027479454, 48.60243444305047, 0.98241823205046974
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 20, 8054, 0, 2820.5121951219512, 1290.3393972332092, 1324.5, 713.120335826669, 508540.61336954124, 651.66666666666663, 1852.7777777777778, 2212.6635884383495, 356.51281171083491, 358.41136193895005, 2200.9146929459407, 0.30423810942659296, 65.324649627032613, 0.98400546119766685
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 21, 8054, 0, 2753.3809523809523, 1278.01215234015, 1343.25, 698.2915245065476, 487611.05319767841, 640.66666666666663, 1922.1111111111111, 2143.2493404678326, 351.48698404537134, 351.50006568140424, 2099.4842659629785, 0.29723394191303665, 81.199685227307782, 0.97953325445560691
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 22, 8054, 0, 3001, 1269.9473477109252, 1314, 721.76258437573551, 520941.22820474074, 580.66666666666663, 1895, 2214.6261783309751, 337.83323239658654, 337.912445581065, 2212.9189613098492, 0.30804156027941393, 29.618005245865106, 0.984749623297002
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 23, 8054, 0, 2723.5, 1268.9688769663683, 1314.5, 691.81258704843151, 478604.65559864364, 650.66666666666663, 1858.5555555555557, 2142.3420107025845, 355.65419469366043, 356.93911968708335, 2119.6651333485606, 0.29233549059267994, 91.880024094942428, 0.96534397882206424
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 24, 8054, 0, 2913.5, 1246.4433212731528, 1269.5, 682.79544675636566, 466209.62211122504, 645.33333333333337, 1801.2222222222222, 2115.6502045687666, 353.85414844302551, 357.78805596785088, 2095.5306592867109, 0.29200570858836428, 70.682335642104135, 0.98877476694055955
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 25, 8054, 0, 2888.5, 1287.816771130794, 1319.5, 706.37720172952, 498968.75112322712, 649, 1846.7777777777778, 2191.404475759844, 359.20201173302331, 363.21117354459204, 2182.1947836333698, 0.30089153260049317, 76.277015114908181, 0.98094014601813351
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 26, 8054, 0, 2646.2380952380954, 1281.0700017236627, 1315.5, 709.36119758437144, 503193.30863833358, 644.66666666666663, 1863.5555555555557, 2199.0440991985215, 353.09296186874036, 354.55326257550803, 2188.9082878446975, 0.30254631233775958, 62.867275095673676, 0.98343303826404782
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 27, 8054, 0, 2541, 1232.679318166855, 1314, 681.66668859919014, 464669.47434578533, 608, 1888, 2052.8261596919556, 315.80683338661714, 331.11161148996149, 2027.5602404257036, 0.28574631838954007, 82.121767171371857, 0.94997695026062279
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 28, 8054, 0, 2453.2727272727275, 1252.3857904299252, 1323.5, 695.17323971815131, 483265.83322023024, 619, 1920.1111111111111, 2107.958705101225, 324.97962664778328, 332.35880484663585, 2092.941925412953, 0.29404100553625395, 68.429681638198645, 0.9672208074372961
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 29, 8054, 0, 2698.3684210526317, 1215.4451256843702, 1335.5, 630.53330268095442, 397572.24578975211, 664, 1782, 1976.7426409889486, 358.12226068520749, 360.74753547950405, 1939.9485673947959, 0.2642984274552857, 151.24750753566241, 0.94988061166524262
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 30, 8054, 0, 2693.6829268292681, 1257.7264578095949, 1309.4807692307693, 698.90276147972145, 488465.07000398036, 648.33333333333337, 1774.4444444444443, 2182.4537952032506, 356.76295601321846, 358.29122342447005, 2161.9236987913469, 0.2981840114086855, 57.0885358725227, 0.984081612076629
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 31, 8054, 0, 2732.1111111111113, 1283.1511910171776, 1297.5, 716.10345024144624, 512804.15144770342, 650.66666666666663, 1877.6666666666667, 2220.1956756367558, 356.28127508843477, 357.32803464339219, 2215.5507481181253, 0.30592861645142466, 51.329616875516194, 0.98669879279545936
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 32, 8054, 0, 2829.9473684210525, 1267.7912091984153, 1301.25, 708.08509624352178, 501384.50352219748, 630.66666666666663, 1853, 2188.587909010841, 341.26316755110867, 344.44745880229334, 2187.739223369832, 0.30140914643202316, 54.167281089873995, 0.9795754023634925
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 33, 8054, 0, 3040.4736842105262, 1277.6093912105778, 1320, 695.74414732829985, 484059.91854158294, 653.66666666666663, 1842.2222222222222, 2167.5871936501521, 360.65797748122282, 362.9861697650386, 2157.463467060622, 0.29615011950032605, 85.1609350425149, 0.97953650337678233
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 34, 8054, 0, 2871.731707317073, 1286.57386342068, 1338.5, 701.25206113696413, 491754.45324884052, 661.66666666666663, 1841.7777777777778, 2185.4445296363474, 360.078068685756, 363.41861090843474, 2171.9615557131933, 0.29867299091033084, 83.967065520232836, 0.98070756292730721
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 35, 8054, 0, 2649.7804878048782, 1231.5354364671612, 1361.5, 651.1374152872321, 423979.93358693743, 623, 1812.3333333333333, 2011.1799134249657, 347.40782538923168, 347.63478533477132, 1975.9295394053775, 0.27639672638021962, 118.62401769720691, 0.97412886293390821
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 36, 8054, 0, 3012.4285714285716, 1278.3380505419927, 1324.25, 709.30406080027126, 503112.25066775497, 663, 1804.8888888888889, 2222.1444406879432, 364.12445014642242, 367.00064853505648, 2203.8780389917788, 0.30169989671600084, 63.543416415015372, 0.97809571109905347
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 37, 8054, 0, 3131.7692307692309, 1260.0412244111742, 1272, 715.32052237947357, 511683.44973724295, 705, 1871.5555555555557, 2173.0783397671962, 339.68365510073909, 344.181039507674, 2169.6519354917082, 0.30228151344943166, 42.904710507037635, 0.96542319717922531
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 38, 8054, 0, 2733.5, 1228.5450155058058, 1302.4166666666665, 660.14179852988048, 435787.19416626537, 617.66666666666663, 1723.6666666666667, 2081.759456488795, 350.8881634076746, 350.97567504182382, 2076.619255690171, 0.28086505876524726, 97.6418563875377, 0.97862631015534685
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 39, 8054, 0, 2605.4444444444443, 1244.0630826127451, 1237.5, 686.31180419321709, 471023.89257494872, 613, 1768.7777777777778, 2151.6177585953124, 356.22315544810323, 358.59918824640835, 2149.1852900042804, 0.29345804758130739, 62.4542540266109, 0.98842798833114354
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 40, 8054, 0, 2723.2222222222222, 1302.1776965997249, 1324.25, 721.85821606321474, 521079.28409796674, 668, 1860.8888888888889, 2236.8483026333374, 358.70693015355835, 361.91065516636246, 2223.5094287003358, 0.30797078129088268, 62.133345731985855, 0.984036359806698
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 41, 8054, 0, 2706, 1234.5486533120022, 1196.25, 684.74319952092083, 468873.24929014762, 649, 1710.1111111111111, 2152.3281722488723, 355.81859703981979, 359.32874413786931, 2150.1772550592659, 0.29188182132007179, 59.286499766733186, 0.98232356735508308
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 42, 8054, 0, 2756, 1272.6384209989883, 1309, 693.12967229440517, 480428.74261494953, 654.66666666666663, 1830.6666666666667, 2162.1716479519473, 359.88917377023824, 361.86683049577397, 2142.993566275471, 0.29531481298288215, 83.553326523413261, 0.98138045715449651
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 43, 8054, 0, 2576.5555555555557, 1261.5403947556492, 1311.1842105263158, 690.87390411664967, 477306.75138938159, 622, 1892.1764705882354, 2127.4538971956272, 350.87486169226253, 351.30374064573118, 2086.2010468518324, 0.29437519860458972, 76.2386575742687, 0.98152367951630048
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 44, 8054, 0, 2841.4761904761904, 1268.5427709502264, 1285, 701.7358623188793, 492433.22046442115, 646, 1834.3333333333333, 2178.0231040427834, 354.47795145351381, 356.34291580818717, 2154.92645755696, 0.29907140064608417, 64.33177624876862, 0.98197029349949094
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 45, 8054, 0, 2676, 1265.1820930572339, 1180.6428571428573, 711.28172882751721, 505921.69776386174, 681.66666666666663, 1829.2222222222222, 2220.9959663534846, 366.33792649307566, 366.96034628169127, 2208.2149303267511, 0.30288271075372286, 45.624858207368788, 0.98030582975042668
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 46, 8054, 0, 2854.6585365853657, 1232.2397308598358, 1294, 669.08170886798462, 447670.33314170246, 648, 1695.8888888888889, 2105.6101416562178, 351.39206240432014, 352.6414660375562, 2101.0974413439353, 0.28436660782459888, 87.237584454088392, 0.97655071837224938
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 47, 8054, 0, 2621, 1290.5572076563897, 1303, 714.79095291002, 510926.10636201437, 641.33333333333337, 1851.5555555555557, 2220.3642591760208, 359.74799086482307, 361.17167897873145, 2200.1870237416574, 0.30495639658353807, 62.650276812773654, 0.9840412965404346
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 48, 8054, 0, 2828.5, 1283.5854476630961, 1332.5064102564102, 706.40805478754839, 499012.33986872796, 650, 1841.2222222222222, 2194.3806978181128, 355.24707558844511, 356.854148497949, 2179.361315698573, 0.30119673914526712, 70.816777494678036, 0.98284531136178477
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 49, 8054, 0, 2835.1463414634145, 1266.8586518531249, 1216.5714285714284, 693.64026380277892, 481136.81556838879, 662, 1876.3333333333333, 2162.1881545507736, 364.30124924371955, 365.47595275137968, 2154.97530171041, 0.29553093863114283, 76.903327454828286, 0.98137104652908325
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 50, 8054, 0, 2711, 1274.644342261299, 1293.75, 698.720266913551, 488210.011395744, 667.66666666666663, 1800.6666666666667, 2188.3658043547789, 362.52153448588649, 365.16617763872614, 2178.994801234564, 0.29755840283588797, 76.525433242596137, 0.9804685800663927
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 1, 9818, 0, 3902.2222222222222, 1629.51478810698, 1574.6904761904761, 900.7080335679226, 811274.961733794, 895.66666666666663, 2516, 2833.6911195088787, 493.40382715247046, 496.3327335224306, 2819.4042642823824, 0.31536052477545995, 81.56765224663468, 0.98481720761830582
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 2, 9818, 0, 3721, 1616.9657615996216, 1661.4047619047619, 890.59659588526085, 793162.29660241457, 859, 2418, 2787.8131898379625, 486.662335820812, 488.45478352523963, 2761.776993989125, 0.31118286353192032, 89.524675953190808, 0.98079518688314349
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 3, 9818, 0, 3715.2857142857142, 1529.2216636976193, 1573.3333333333333, 796.35622024251052, 634183.22951893788, 892, 2196, 2572.3080170079734, 490.90573707428035, 495.5705020837886, 2570.1624397101773, 0.27620847331591247, 173.45237242646294, 0.96642528329623734
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 4, 9818, 0, 3368.8888888888887, 1591.60765329307, 1601, 847.37241517577013, 718040.01000081783, 897, 2325.2857142857142, 2657.307722992221, 491.61289092905542, 493.65187490080132, 2626.0691649053547, 0.29496994517859026, 143.74767738395963, 0.97345511712609012
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 5, 9818, 0, 3844.4444444444443, 1625.4532593741048, 1581.7619047619048, 903.552817859851, 816407.694662477, 877, 2477, 2832.0612054226858, 487.6184902622324, 490.29344272080311, 2813.5712645692533, 0.31611837072712973, 73.786236659988617, 0.983334830039101
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 6, 9818, 0, 3893.3333333333335, 1633.2549306804017, 1577.4285714285716, 911.93152132065393, 831619.09957820235, 883, 2518, 2854.2901939471985, 483.55840178919323, 485.49792815477969, 2839.65287424688, 0.31926386539940138, 66.148247367440035, 0.98465507021210219
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 7, 9818, 0, 3688.8888888888887, 1649.8157230225861, 1631.7857142857142, 909.36022078836663, 826936.01115226687, 879, 2480.8571428571427, 2845.2231857297634, 493.84892575618636, 495.83448615447139, 2832.7185358342772, 0.31768911023749796, 90.438725421827257, 0.98048689537515554
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 8, 9818, 0, 3644.4444444444443, 1550.04606147183, 1521.0714285714284, 833.31524081818759, 694414.290579874, 861, 2223, 2672.7054046895778, 471.58556217770149, 471.71544679143608, 2671.5289655959309, 0.29028053262021714, 125.20406710549423, 0.97482400368655853
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 9, 9818, 0, 3791.1111111111113, 1604.6742155266793, 1573.5, 875.196457789342, 765968.83972701163, 878, 2400, 2750.026367509076, 486.27817241768247, 488.80791976894528, 2728.8435820138516, 0.30608999180294444, 102.23149076192658, 0.98264398191047064
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 10, 9818, 0, 3613.3333333333335, 1614.5340072725789, 1602.9285714285716, 877.37202953383576, 769781.678208322, 895, 2405, 2755.5580009603977, 485.29716379731786, 488.032154289032, 2743.98653309671, 0.30707773926498694, 107.24292409039049, 0.9840975280098827
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 11, 9818, 0, 3666.6666666666665, 1633.1137534929053, 1607, 888.45118970376438, 789345.51648603438, 883, 2459, 2797.2916105915069, 494.20134696884105, 495.91066508891714, 2788.8771934124047, 0.31108037441084613, 106.1757356972671, 0.98488862419985035
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 12, 9818, 0, 3826, 1585.1184367277749, 1595.5, 853.13511719301869, 727839.52818794572, 863, 2348, 2648.2633503295074, 457.01913393527735, 460.45013094695889, 2598.7424059508585, 0.29571868248327587, 133.58328375861538, 0.9652302609301745
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 13, 9818, 0, 3844.4444444444443, 1627.1713358074942, 1575.3333333333335, 898.50773614618288, 807316.15191453858, 900, 2479, 2826.8675651782196, 490.81652650782587, 492.72837111526906, 2809.8799345741672, 0.31441480638290886, 83.866258676986035, 0.9837197244332474
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 14, 9818, 0, 3888.8888888888887, 1628.382656295837, 1575.547619047619, 912.942457422281, 833463.93056423333, 883, 2500, 2851.1511502838775, 485.48979972657276, 488.71402062927797, 2832.6075198607618, 0.31923651600034575, 61.410217508140022, 0.98230726691297443
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 15, 9818, 0, 3648.8888888888887, 1643.4633073900809, 1614.1428571428571, 905.36046341962026, 819677.56872338965, 874, 2475, 2843.7463886365931, 495.9234507662274, 497.82959040219561, 2834.9289000440649, 0.31702627888887286, 87.339817464048565, 0.98504601347264953
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 16, 9818, 0, 3577.7777777777778, 1623.0763027459841, 1627.8333333333335, 877.33058009135186, 769708.946763428, 909, 2445, 2767.56127892935, 497.75385624787788, 501.0890912383698, 2759.7330813286508, 0.30717131769793354, 115.32588982567722, 0.98479045052125425
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 17, 9818, 0, 3813.3333333333335, 1625.0349371077596, 1604.0714285714284, 885.18439534987522, 783551.41377092421, 885, 2424, 2802.82985225371, 492.96775417718169, 495.43267831785943, 2801.4030084344686, 0.3101203097983754, 102.80939646243382, 0.98605686601111908
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 18, 9818, 0, 3755.5555555555557, 1573.0538123203951, 1508.3333333333333, 863.92316946752851, 746363.24274282006, 884.33333333333337, 2399, 2747.0207510178511, 491.60169620411676, 494.10566345439565, 2728.939098615223, 0.30129545802662622, 94.145056596700215, 0.97711114847240776
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 19, 9818, 0, 3711.1111111111113, 1624.6222714050102, 1614.3333333333335, 893.63664642717981, 798586.45583761635, 880, 2445, 2806.7291088802467, 493.06164684198103, 495.8923993548849, 2785.0192664465158, 0.31266142198508046, 89.923681591242712, 0.98341244282221507
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 20, 9818, 0, 3434.3333333333335, 1630.0566920367476, 1678.8333333333335, 878.34021173964015, 771481.52755883581, 893, 2405, 2750.1192824265318, 494.14461904237226, 495.21119476021829, 2729.8260013446866, 0.30461904690544239, 134.83410030138361, 0.96626805061253573
