,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.2,7015,10,10,0.306040885,0.237806975,0.853867369,120.3606258,[[1;0.0115769661978976][0;1.02302292248057][0.158707151563483;0.639320952998585][0.482301588421384;0.409964557512943][...]],0.094418229,5,1027561876,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:50.7,5983,10,10,0.829211,0.274049084,1.635201506,119.8374557,[[0;1.11831448386673][1;0.0608481907523161][0.696835842673727;0.235885189852659][0.300763;0.538481366958322][...]],0.147998752,5,1626990331,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 13",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.5,9026,10,9,0.16718807,0.232631609,0.652137372,120.4994786,[[1;0.0027997166404289][0;1.00559163845345][0.785536685973279;0.123171040332454][0.462213306185606;0.348931252740015][...]],0.191774041,5,617105038,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 14",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:52.9,7015,10,10,0.362386526,0.26631942,0.988953929,120.3042801,[[0;1.03097694605401][1;0.0156681390463591][0.67;0.266559450035006][0.319200441499871;0.518885815407697][...]],0.13882274,5,28510212,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:58.9,10982,10,8,0.195534183,0.256983347,0.615302316,120.4711325,[[0;1.01292725847361][1;0.00648410249143281][0.755346257167603;0.214840334081765][0.335;0.437492341147365][...]],0.121504202,5,1124101927,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 13",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:50.5,5983,10,10,1.743825584,0.274318748,1.66295436,118.9228411,[[1;0.141624646341321][0;1.26742385243008][0.676234395064447;0.341640075223811][0.361321202324193;0.59070595683813][...]],0.135347203,5,2085358539,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 14",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.2,9026,10,9,0.222377978,0.297845802,0.866346028,120.4442887,[[1;0.00466821427122667][0;1.00931483743562][0.540269070029396;0.30019797983051][0.242896457434929;0.554873361211312][...]],0.171897993,5,1002122919,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 15",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.2,7015,10,10,0.308721967,0.223467659,0.872878124,120.3579447,[[0;1.02118198615025][1;0.0106464913999427][0.33;0.440673540535907][0.245737620424498;0.671527112828815][...]],0.107937496,5,876589539,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.0,10982,10,8,0.234201652,0.244678129,0.531595398,120.432465,[[0;1.01484968610696][1;0.0056810019522598][0.125728733497634;0.791191279897533][0.40520022917254;0.396048943861392][...]],0.104508776,5,800157941,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 14",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.2,5983,10,10,1.250453464,0.264359957,1.708365622,119.4162132,[[0;1.18790712294419][1;0.0979956022489591][0.144136111388484;0.774119359239866][0.430850514073342;0.472497873219622][...]],0.09958722,5,1360602447,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 15",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.0,9026,10,9,0.201097486,0.286464081,0.987383094,120.4655692,[[1;0.00538651788321232][0;1.01074432961982][0.148925867302522;0.725511427935302][0.67222744290663;0.208314954238301][...]],0.143949451,5,1977523206,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.0,7015,10,10,0.240080382,0.265570091,1.043708496,120.4265863,[[0;1.00960653088964][1;0.00481474604581227][0.72475531714241;0.154201538220101][0.362377658571205;0.404743859912178][...]],0.118473885,5,212212954,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 15",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:50.6,5983,10,10,1.020049243,0.280895973,1.593942571,119.6466174,[[0;1.15063613736009][1;0.0779590483160036][0.657154366263633;0.281069830718147][0.147436150839112;0.738755859720144][...]],0.129079976,5,2096660254,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:58.8,10982,10,8,0.144200462,0.300435748,0.629110896,120.5224662,[[1;0.00257794206521918][0;1.0051492723908][0.665;0.198715364629783][0.116451655231946;0.729453810309763][...]],0.148330024,5,685890611,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:55.3,9026,10,9,0.213315293,0.327109695,0.988021058,120.4533514,[[1;0.00373391035289171][0;1.00743740003005][0.63415490264382;0.245822870329597][0.335;0.463242234266578][...]],0.154821377,5,1207941090,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.3,7015,10,10,0.349171989,0.252777462,0.917222319,120.3174947,[[1;0.0123356676364768][0;1.02452280886171][0.13910749550981;0.648433892174171][0.5;0.491198625820597][...]],0.086554592,5,9098640,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:50.9,5983,10,10,0.941671413,0.263731143,1.795775292,119.7249953,[[1;0.0712238285477476][0;1.13743803985899][0.366586110666092;0.491787202290414][0.672477188873026;0.263080228621551][...]],0.138163388,5,385510553,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.1,10982,10,8,0.157535277,0.234329703,0.429294075,120.5091314,[[1;0.00269818758093932][0;1.00538913396941][0.738306268472814;0.148222220691448][0.476612536945628;0.313893554371677][...]],0.114092604,5,2084502882,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.6,9026,10,9,0.158384887,0.261402499,0.812956006,120.5082818,[[1;0.00408790932846016][0;1.00815924289987][0.33;0.45959447057428][0.5;0.343121291130154][0.757416109935409;0.173771535989049][...]],0.135872391,5,1564641413,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.0,7015,10,10,0.340428281,0.247852232,0.995960372,120.3262384,[[1;0.0113944737522033][0;1.02266199056919][0.666826433478137;0.196866587442659][0.385602976262427;0.551033103744999][...]],0.173035691,5,1061485092,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:50.9,5983,10,10,1.094070188,0.272022614,1.512974716,119.5725965,[[0;1.14260392503188][1;0.0736773957363043][0.366821863527643;0.60478656870317][0.733643727055286;0.341731904003891][...]],0.1444852,5,1786936952,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:58.6,10982,10,8,0.153955725,0.287542215,0.650024506,120.5127109,[[1;0.00384457142777914][0;1.00767515833434][0.46196744019666;0.33365879268988][0.103790233554031;0.754042248934218][...]],0.1935065,5,937621265,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:55.4,9026,10,9,0.215805326,0.259982153,0.803416016,120.4508613,[[0;1.01593055869565][1;0.00799675199222631][0.124967507930739;0.684079230321676][0.5;0.39573971780105][...]],0.149492755,5,1988562937,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.2,7015,10,10,0.342554332,0.269175716,0.925596472,120.3241123,[[0;1.02948144913797][1;0.0148477964642709][0.695232946869662;0.24577742258016][0.417446524900191;0.466921876028251][...]],0.165196127,5,1708285833,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.2,5983,10,10,1.081417599,0.276929482,1.603741291,119.5852491,[[1;0.0814830154517509][0;1.15885355732279][0.57626620602607;0.342015968734643][0.126536052589957;0.774756129539881][...]],0.129447526,5,530627291,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:58.9,10982,10,8,0.169764439,0.262607759,0.640713118,120.4969022,[[1;0.00530357235754163][0;1.01057931129376][0.279454097537634;0.488124579626751][0.737054903231444;0.166159145949436][...]],0.17527734,5,1828113669,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:55.6,9026,10,9,0.243078101,0.274309781,0.700314312,120.4235886,[[1;0.00621141033030626][0;1.01238471101922][0.7789;0.143569701002177][0.249766472183445;0.70475421162089][...]],0.125891595,5,1072934768,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:50.9,5983,10,10,0.814130901,0.28853605,1.838377747,119.8525358,[[0;1.11567173904481][1;0.0594180364180534][0.623539276149609;0.281606377260358][0.296638817418032;0.540387746981301][...]],0.157596772,5,1883826596,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.5,7015,10,10,0.386769935,0.224337367,0.910996239,120.2798967,[[0;1.02595945990966][1;0.0130265608408326][0.121034834472872;0.744301296198188][0.5;0.534017501045121][...]],0.103284786,5,35082903,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:56.5,10982,10,8,0.128608425,0.19862764,0.411490596,120.5380582,[[0;1.00757380217842][1;0.00379404437374071][0.390881466405559;0.385835169146734][0.760822826882652;0.134353193666569][...]],0.099295113,5,1761191785,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:47.3,5983,10,10,0.940080791,0.259800367,1.687088633,119.7265859,[[1;0.0701417448454338][0;1.13112831435555][0.167485915042189;0.699498569516669][0.490160835355351;0.389549683809741][...]],0.1250773,5,272288250,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:51.7,9026,10,9,0.191880754,0.245004012,0.791768005,120.4747859,[[1;0.00632694654325584][0;1.01261436149968][0.693260154486622;0.235548788393577][0.352127552890316;0.431297544689909][...]],0.139170803,5,212698059,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:50.2,10982,10,8,0.240662363,0.224856908,0.428401892,120.4260043,[[1;0.00908055723999045][0;1.01803059773599][0.67;0.192168669598071][0.478532409194275;0.439577441643534][...]],0.163958877,5,1717824029,10
