,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 18",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.2,6542,3,3,2.249895533,0.41131148,1.696162111,115.2686797,[[0.999997432392349;0.211221614778848][0.280775318815369;1.04026918712715][0.744590418268481;0.612286525531937][...]],0.062297226,16,1361048548,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 20",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.5,5864,3,3,1.711171148,0.486343254,2.871533649,115.807404,[[0.999999287956652;0.160443322248232][0.280775318815378;1.0105462900621][0.543062612483017;0.811201382750785][...]],0.07609639,16,1688958829,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 19",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.6,6258,3,3,1.662401305,0.190702003,3.308549335,115.8561739,[[0.28077531881537;1.00792199099861][0.999999813386451;0.15565873199784][0.55377593620934;0.797139929404373][...]],0.047953516,16,349919151,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 19",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:43.8,6385,3,3,1.837295624,0.268195003,3.240933748,115.6812796,[[0.999954506547763;0.172379221612127][0.280775318815369;1.01747372877381][0.796053710474744;0.508533077392849][...]],0.030301809,16,1666485376,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 19",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:44.6,6542,3,3,2.138341199,0.230885156,2.506525711,115.380234,[[0.280775318815369;1.03420981768345][0.999999999660402;0.200972861521879][0.882013561026097;0.401831574211958][...]],0.024218419,16,1883630569,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 20",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:42.6,6258,3,3,0.767586206,0.484367801,2.719737665,116.750989,[[0.999500114780758;0.0700751914699221][0.28077531881537;0.961869983083628][0.530121902103703;0.768923022560417][...]],0.073753873,16,2078306502,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 1",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.5,6955,5,5,2.108550023,0.336045873,3.283464351,115.4100252,[[1;0.196739154023724][0.280775318815369;1.03173587289795][0.90466072716485;0.361341757029733][0.826399284554534;0.484145070695508][...]],0.040812446,10,1804448967,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 20",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:43.2,6385,3,3,0.570973276,0.23796774,3.303500692,116.9476019,[[0.280775318815369;0.95077404917497][0.999999994630833;0.0518448212624923][0.895696485837312;0.246462085870349][...]],0.027171861,16,144958363,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 20",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.8,6542,3,3,2.055012451,0.228457463,2.81453399,115.4635627,[[0.280775318815369;1.02940776772326][0.999999104175177;0.192502980714758][0.590823262405363;0.786265681134928][...]],0.028713803,16,827417470,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 1",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.5,6471,5,5,2.413948169,0.446005082,3.496706963,115.104627,[[0.280775318815369;1.0496798728415][0.999986111521936;0.225886400825312][0.891926541353621;0.410807508364278][...]],0.361674193,10,2032277802,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 2",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.2,6955,5,5,2.035216359,0.307092537,3.297920175,115.4833588,[[0.280775318815369;1.02829310447569][0.999996518855277;0.189756974068906][0.432876379104364;0.928663467683439][...]],0.03699081,10,512273589,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 1",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:45.5,6135,5,5,4.526767673,0.279432168,4.247413856,112.9918075,[[1;0.42590606034654][0.280775318815369;1.1748967439158][0.573145209654812;0.976745896746861][0.904660728191471;0.575356429156134][...]],0.054487149,10,1341587948,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 1",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.1,5784,5,5,4.824907379,0.326317695,5.323647002,112.6936678,[[0.280775318815386;1.24685748998543][0.995028593111403;0.453417998477516][0.693599565496278;0.8734844953824][...]],0.054480109,10,609079672,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 2",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:46.9,6471,5,5,3.63193213,0.306086113,3.53680275,113.8866431,[[0.99733825070004;0.341486834044538][0.280775318815369;1.12452988433275][0.929416621657527;0.465318435545386][...]],0.042510284,10,659802570,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 3",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:47.6,6955,5,5,1.608434242,0.306045146,2.690532368,115.910141,[[0.999999992267162;0.149238312173884][0.280775318815369;1.00422800952785][0.614786854518459;0.72658898021473][...]],0.046401996,10,1673366302,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 2",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.0,6135,5,5,3.174500192,0.292400423,4.296471729,114.344075,[[1;0.29791302143132][0.280775318815369;1.09202804413468][0.477470008333168;0.963472279933455][0.759660360252927;0.662536400429541][...]],0.043068961,10,1316850863,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 2",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.7,5784,5,5,8.031251019,0.348305833,4.759252906,109.4873242,[[0.280775318815375;1.2575389713344][0.849763754682115;0.769249235231906][0.588485545379964;1.05449944086132][...]],0.084177804,10,696571849,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 3",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.2,6471,5,5,1.611129967,0.440791706,3.588681369,115.9074452,[[0.999999999999994;0.149736581845771][0.280775318815369;1.00451381735681][0.383029226926043;0.941529044034213][...]],0.045312823,10,522195038,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 4",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:47.5,6955,5,5,0.916137419,0.338611106,2.355247973,116.6024378,[[0.999990253157907;0.0832239629724378][0.280775318815369;0.97299272805682][0.789695527745385;0.454517345789658][...]],0.049028035,10,1215830842,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 3",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:45.5,6135,5,5,3.330474367,0.29333577,4.226635576,114.1881008,[[0.280775318815369;1.10109881972272][1;0.312809193002387][0.920191047161764;0.443951956948121][0.766637503393092;0.665607739941179][...]],0.056080541,10,1267368956,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 3",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.7,5784,5,5,6.86864283,0.356162164,5.165928144,110.6499324,[[0.280775318815954;1.31755875449692][0.999999998135735;0.647581427995338][0.574142607871729;1.13514811721787][...]],0.057079275,10,1922861168,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 4",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.2,6471,5,5,0.630666955,0.387433474,3.462915991,116.8879082,[[0.280775318815369;0.951773923175583][1;0.0560722053434973][0.505922708122949;0.779547361725083][0.66789625782758;0.594675151420504][...]],0.048542601,10,1303759799,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 5",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:47.8,6955,5,5,1.499219523,0.297336405,3.212544477,116.0193557,[[0.280775318815369;0.998340905218175][1;0.138955576327598][0.412422802643085;0.913576211989923][0.890522674352696;0.33273631649127][...]],0.042172622,10,1901153437,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 4",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:45.6,6135,5,5,1.777636605,0.274650307,4.667998591,115.7409386,[[1;0.165187948253808][0.280775318815369;1.01340652040801][0.68425694899825;0.654869112743662][0.830316344122069;0.4511678223433][...]],0.045762414,10,2109531531,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 4",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.5,5784,5,5,0.057263378,0.358323852,4.948617311,117.4613118,[[0.999999546981543;0.00183356659765294][0.280775318815371;0.922154899607919][0.793642097461279;0.371629054532742][...]],0.069319366,10,330744269,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 5",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.0,6471,5,5,1.42871212,0.491782269,3.740479467,116.0898631,[[0.280775318815369;0.994532271114478][0.999999934712087;0.132287202182097][0.605597749438014;0.725034848752552][...]],0.148084567,10,812708499,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 6",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.3,6955,5,5,2.050628352,0.341354562,3.250659959,115.4679468,[[0.999999123176123;0.191309320217872][0.280775318815369;1.02836500822726][0.556028355153057;0.824903345871914][...]],0.07127429,10,495929434,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 5",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.6,5784,5,5,22.5717796,0.314242402,5.046380414,94.9467956,[[1;2.12617692673191][0.28077531881538;2.49134275864667][0.751081636458991;2.29896586373283][0.908742043817143;2.1952280233262][...]],0.047347199,10,1211816719,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 5",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:45.8,6135,5,5,0.864305378,0.312253467,4.316060563,116.6542698,[[0.280775318815369;0.964077837837013][1;0.0782471185534266][0.460406900624989;0.836045058724271][0.783100694796871;0.450165689923619][...]],0.057431997,10,1989643388,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 6",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.3,6471,5,5,3.826117497,0.499010051,2.923092646,113.6924577,[[0.280775318815369;1.12999029578563][0.99999689060252;0.359735039752291][0.383992870905449;1.07403601053477][...]],0.031821782,10,891070540,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 7",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:47.9,6955,5,5,3.481573594,0.405622933,2.897747416,114.0370016,[[0.280775318815369;1.10995955751313][0.999999998913328;0.327417575820464][0.740089639523015;0.712294624736448][...]],0.117424787,10,2100538860,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 6",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.7,5784,5,5,10.99561341,0.320528055,5.355836135,106.5229618,[[1;1.03781558230934][0.28077531881537;1.59761596343369][0.913407201958628;1.13850522464505][0.695540346667638;1.351529341751][...]],0.081253798,10,2069196865,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 6",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:45.7,6135,5,5,0.226933944,0.459785788,3.74757826,117.2916413,[[1;0.0176265723981216][0.280775318815369;0.930709074623998][0.906271943784096;0.194729995123332][0.438686312611191;0.818095046573554][...]],0.085719376,10,1706589007,20
