, Absolute Distance to BestKnownHypervolume, Best known hypervolume, BestKnownFront, Crowding, Encoding.ProblemSize, Execution Time, Generational Distance, Hypervolume, Pareto Front, ProblemSize, ReferencePoint, Seed, Spacing, TestFunction
NSGA-II Run 42, 0.074367128238009172, 1330.9999999993665, [[1;0;0][0.148995292019639;0;0.988837905298933][0.0221995970440176;0.147332192460103;0.988837905298933][...]], 0.49482534454744637, 70, 00:13:49.8285079, 0.56118460900662337, 1330.9256328711285, [[1;0;0][3.74915180455534E-33;6.17796067572938E-17;1.00897086748669][6.12303176911189E-17;2.07645028481925E-95;6.29933095092179][...]], 70, [11;11;11], 1584187357, 0.85040747939873063, DTLZ4
NSGA-II Run 43, 0.1268602528818974, 1331.0000000000002, [[1;0;0][0.148995292019639;0;0.988837905298933][0.0221995970440176;0.147332192460103;0.988837905298933][...]], 0.510670758255979, 70, 00:13:20.8933918, 0.64270843248374032, 1330.8731397471183, [[1;0;0][6.12243060450045E-17;4.66512272838968;0.0653767760037219][3.74915180455534E-33;6.15080458449454E-17;1.00453579475494][...]], 70, [11;11;11], 2085930858, 0.47888286579758821, DTLZ4
NSGA-II Run 44, 0.17179938577328357, 1331.0000000000002, [[1;0;0][0.148995292019639;0;0.988837905298933][0.0221995970440176;0.147332192460103;0.988837905298933][...]], 0.24618015774054788, 70, 00:06:23.3576838, 0.27433056026296776, 1330.8282006142269, [[1;0;0][3.74915180455534E-33;6.16220882800554E-17;1.0063983105708][6.12303176343805E-17;7.44141322181314E-21;2.82305217047674][...]], 70, [11;11;11], 1942103431, 0.12149747266059484, DTLZ4
NSGA-II Run 45, 0.302299934500752, 1331, [[1;0;0][0.148995292019639;0;0.988837905298933][0.0221995970440176;0.147332192460103;0.988837905298933][...]], 0.8113221648406721, 70, 00:07:22.1146418, 1.321225119998835, 1330.6977000654992, [[1;0;0][6.12303176910975E-17;3.41014870640917E-22;6.66647220672019][6.12303176911189E-17;14.0661294750613;0][...]], 70, [11;11;11], 716612805, 0.4249263631784892, DTLZ4
NSGA-II Run 46, 0.044862870488486806, 1331, [[1;0;0][0.148995292019639;0;0.988837905298933][0.0221995970440176;0.147332192460103;0.988837905298933][...]], 0.51175519033129424, 70, 00:06:31.8795158, 0.66579482131222734, 1330.9551371295115, [[1;0;0][3.74915180455534E-33;6.1592379836132E-17;1.00591311883828][6.12303176535388E-17;2.24244124338207;7.85653912653724E-05][...]], 70, [11;11;11], 1018358964, 0.34821663648075468, DTLZ4
NSGA-II Run 47, 0.15335104762675655, 1331.0000000000002, [[1;0;0][0.148995292019639;0;0.988837905298933][0.0221995970440176;0.147332192460103;0.988837905298933][...]], 0.46674219957136132, 70, 00:13:21.6638443, 0.37305398062282064, 1330.8466489523735, [[1;0;0][3.74915180455534E-33;6.16347500860604E-17;1.00660510038478][6.11707019385545E-17;3.47266657545401;0.15335313405483][...]], 70, [11;11;11], 124149209, 1.6247595273312927, DTLZ4
NSGA-II Run 48, 0.18177888561012878, 1331, [[1;0;0][0.148995292019639;0;0.988837905298933][0.0221995970440176;0.147332192460103;0.988837905298933][...]], 0.318248857121933, 70, 00:09:18.6350397, 0.32920310857842083, 1330.8182211143899, [[1;0;0][3.74915180455534E-33;6.1620150551991E-17;1.00636666402482][6.12301540996289E-17;3.63162284501383E-19;2.5657977582148][...]], 70, [11;11;11], 2061760075, 0.34795165389222038, DTLZ4
NSGA-II Run 49, 0.10091271868463991, 1331.0000000000002, [[1;0;0][0.148995292019639;0;0.988837905298933][0.0221995970440176;0.147332192460103;0.988837905298933][...]], 0.22805342632159645, 70, 00:08:57.9837804, 0.22800912700202339, 1330.8990872813156, [[1;0;0][3.74915180455534E-33;6.1607842444566E-17;1.00616565073779][6.12303176904516E-17;6.75125114875178E-22;2.36169657971863][...]], 70, [11;11;11], 354343756, 0.1063157684850667, DTLZ4
NSGA-II Run 11, 0.024636082330516729, 1324.7585489190926, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10605960504133224, 70, 00:01:25.9439760, 0.0059486977081243519, 1324.7339128367621, [[0.713926920254508;0.707920980391877;0][4.33468440462207E-17;4.37191806447333E-17;1.00547476722553][4.37193211732918E-17;4.33468607057178E-17;1.00547658858393][...]], 70, [11;11;11], 1817330386, 0.013969878453280737, DTLZ5
NSGA-II Run 12, 0.0061513733687661443, 1324.7820723405439, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10170693149801709, 70, 00:01:28.8323866, 0.003566234041404554, 1324.7759209671751, [[0.711229759001502;0.707600316272833;0][0.707571672075092;0.710989533997067;0][4.35334752686878E-17;4.33247619653488E-17;1.00306887470637][...]], 70, [11;11;11], 224452530, 0.012411916926424415, DTLZ5
NSGA-II Run 13, 0.012042498127357248, 1324.7495669962757, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10647582533221681, 70, 00:01:25.5579541, 0.0072289718969751606, 1324.7375244981483, [[4.38065491690104E-17;4.33571867563622E-17;1.00660734941946][0.708100077414676;0.71543968865294;0][4.33571954360557E-17;4.38066225941342E-17;1.00660830143376][...]], 70, [11;11;11], 833580928, 0.013524304737250385, DTLZ5
NSGA-II Run 14, 0.0074523095211134205, 1324.7754333617104, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10634310328605763, 70, 00:01:25.9710776, 0.0046359252541914022, 1324.7679810521893, [[4.33335151568429E-17;4.36069529871442E-17;1.00402057273611][0.707707243677878;0.712127528364762;0][4.35799342774449E-17;4.33650737860095E-17;1.00407110130364][...]], 70, [11;11;11], 2076748635, 0.014045630962888926, DTLZ5
NSGA-II Run 15, 0.012493171402638836, 1324.7969616676705, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10539587721130131, 70, 00:01:32.1073433, 0.0029816344798961952, 1324.7844684962679, [[4.33985930200386E-17;4.3380558102989E-17;1.00215268944724][0.707431916016088;0.70981912067145;0][4.33162748955585E-17;4.346239951268E-17;1.00214858331817][...]], 70, [11;11;11], 1057464750, 0.014406925126558208, DTLZ5
NSGA-II Run 16, 0.024074312480479421, 1324.7703157239914, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10466836077726989, 70, 00:01:30.1008519, 0.0051205419588841936, 1324.7462414115109, [[0.712732972623627;0.707779245854554;0][4.33375818256457E-17;4.36411502822509E-17;1.00446360887416][4.36409277900286E-17;4.33375553820228E-17;1.00446072620377][...]], 70, [11;11;11], 717703455, 0.013546093320474746, DTLZ5
NSGA-II Run 17, 0.015997902814433473, 1324.7710167100577, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10607413142699461, 70, 00:01:33.3751824, 0.0048244439035023149, 1324.7550188072432, [[4.33345783588432E-17;4.36158899435204E-17;1.00413634717236][4.36168839710711E-17;4.33346965960452E-17;1.00414922465688][...]], 70, [11;11;11], 966420636, 0.014595468004231773, DTLZ5
NSGA-II Run 18, 0.016448327046646227, 1324.755622967072, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10634795615084658, 70, 00:02:52.2374195, 0.00574005361781715, 1324.7391746400253, [[0.713924073080147;0.707920642803553;0][4.3342748843011E-17;4.36846557433022E-17;1.00502733228264][0.707866490652444;0.713467570752142;0][...]], 70, [11;11;11], 54703321, 0.013508030045675991, DTLZ5
NSGA-II Run 19, 0.017745628060993113, 1324.7381406781687, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10669639002496911, 70, 00:01:34.2700240, 0.0084031916207305268, 1324.7203950501078, [[0.708285579353787;0.717011391119753;0][4.33685436388097E-17;4.39027724610064E-17;1.00785522510974][0.717012045393294;0.708285656453998;0][...]], 70, [11;11;11], 1214721829, 0.015359635620722806, DTLZ5
NSGA-II Run 20, 0.017780239934381825, 1324.7886324323722, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10642511589638741, 70, 00:01:29.2336906, 0.0030732623326783746, 1324.7708521924378, [[0.707476392228553;0.710191297790371;0][4.33896291680046E-17;4.34150948738985E-17;1.00244803497552][0.710182730336881;0.707475368766202;0][...]], 70, [11;11;11], 1357094403, 0.016112909351505937, DTLZ5
NSGA-II Run 21, 0.01706903629565204, 1324.7733746925853, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10531872778802777, 70, 00:03:03.9049798, 0.0046639008373094261, 1324.7563056562897, [[4.3624112563593E-17;4.33355563044252E-17;1.00424287174738][0.712459345178243;0.707746715632524;0][4.33355620083998E-17;4.36241605294003E-17;1.00424349315893][...]], 70, [11;11;11], 705133773, 0.015191396534521642, DTLZ5
NSGA-II Run 22, 0.00056968347530528263, 1324.7631973252087, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10540672542511415, 70, 00:01:39.4536665, 0.0057282923213294616, 1324.7626276417334, [[4.3342960884017E-17;4.36864424152648E-17;1.00505048546802][0.707864626870237;0.713451866490532;0][0.713476702992741;0.707867574440113;0][...]], 70, [11;11;11], 1276622020, 0.011978038008033993, DTLZ5
NSGA-II Run 23, 0.026870208313084731, 1324.7546815985315, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10593604064347296, 70, 00:01:25.2864915, 0.0065456408094121312, 1324.7278113902184, [[4.35965054040374E-17;4.35138181816864E-17;1.00597760376632][0.714640520886113;0.708005531194536;0][4.37568844068661E-17;4.33513110448079E-17;1.00596347770654][...]], 70, [11;11;11], 1204096905, 0.016267033751279362, DTLZ5
NSGA-II Run 24, 0.0063077015836370265, 1324.7928864896151, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10523868655801009, 70, 00:01:26.7052413, 0.0032993861070636865, 1324.7865787880314, [[4.34720912465918E-17;4.33174333348168E-17;1.00227405508149][0.707450116749493;0.709971390974123;0][4.34045660844845E-17;4.33880309095015E-17;1.0023079631007][...]], 70, [11;11;11], 1768834080, 0.010535079907644924, DTLZ5
NSGA-II Run 25, 0.016380922867938352, 1324.760270636453, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.1037340403316222, 70, 00:01:38.8299562, 0.005658521153247803, 1324.7438897135851, [[0.713419453879473;0.707860779955666;0][4.33422040836981E-17;4.36800660419139E-17;1.00496785594528][4.36852567100162E-17;4.33428201667097E-17;1.00503512009005][...]], 70, [11;11;11], 797020645, 0.012610662860425306, DTLZ5
NSGA-II Run 26, 0.011358774154814455, 1324.7720285689647, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.1056889520665545, 70, 00:01:31.9361804, 0.0049305342779202843, 1324.76066979481, [[4.33364213437102E-17;4.36313877019792E-17;1.00433712487908][4.36313470842617E-17;4.33364165146926E-17;1.00433659864736][...]], 70, [11;11;11], 29479975, 0.014999151429771455, DTLZ5
NSGA-II Run 27, 0.028290882256669647, 1324.7776054872284, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10488357856253239, 70, 00:02:33.5250856, 0.004466630272566414, 1324.7493146049717, [[0.711860957174949;0.707675514173729;0][4.35870739797102E-17;4.33311490998432E-17;1.0037630652049][0.707674468800413;0.711852177028315;0][...]], 70, [11;11;11], 1014787856, 0.014833191293749574, DTLZ5
NSGA-II Run 28, 0.02162598924996928, 1324.7776784244866, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.106166082753388, 70, 00:01:34.9140050, 0.0045858382249226205, 1324.7560524352366, [[0.707687595358116;0.711962438879383;0][4.3331935298738E-17;4.35936779906361E-17;1.00384860933497][0.711962739264304;0.707687631114672;0][...]], 70, [11;11;11], 1245243053, 0.015432897791738827, DTLZ5
NSGA-II Run 29, 0.010543962561087028, 1324.79422068988, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10498970049298481, 70, 00:01:30.0419112, 0.0030330893079085867, 1324.7836767273188, [[0.709903568129083;0.707442010630356;0][0.707441977600266;0.709903291789443;0][4.33168949429853E-17;4.34675865712965E-17;1.00221573568402][...]], 70, [11;11;11], 470779563, 0.012706306594520215, DTLZ5
NSGA-II Run 30, 0.01525656391800112, 1324.7654842641255, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10666160590526746, 70, 00:01:22.8809700, 0.0061218816335283218, 1324.7502277002075, [[0.713675283315314;0.70789113648207;0][0.707891003564057;0.71367416286442;0][4.33443954708834E-17;4.36985330800318E-17;1.0052071712072][...]], 70, [11;11;11], 671882540, 0.014425315391524741, DTLZ5
NSGA-II Run 31, 0.032165756932272416, 1324.7743665615633, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10585839684566387, 70, 00:01:29.0497941, 0.0047695678742744642, 1324.742200804631, [[4.36167402353116E-17;4.33346794992574E-17;1.00414736257719][4.33347184695682E-17;4.36170678666839E-17;1.00415160700443][...]], 70, [11;11;11], 1374017862, 0.012824234151447046, DTLZ5
NSGA-II Run 32, 0.0280111903712168, 1324.767604387509, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10595720191478056, 70, 00:01:32.8723215, 0.0059309748315287325, 1324.7395931971378, [[0.707900724335086;0.713756112076021;0][0.713726471622715;0.707897208584375;0][4.37033119713688E-17;4.33449623419004E-17;1.00526910428887][...]], 70, [11;11;11], 2105075801, 0.0143621893585026, DTLZ5
NSGA-II Run 33, 0.011609604068780754, 1324.7851659565513, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10454658323676994, 70, 00:01:41.2766163, 0.0038149988596852809, 1324.7735563524825, [[0.710916288484541;0.707562935612153;0][4.35300656620778E-17;4.33243552783019E-17;1.00302472035181][4.34290036290401E-17;4.34257370042328E-17;1.00302559972396][...]], 70, [11;11;11], 385787517, 0.013884312148626272, DTLZ5
NSGA-II Run 34, 0.0068554894062344829, 1324.784149688847, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10672866604720943, 70, 00:01:36.1518930, 0.004017388623042982, 1324.7772941994408, [[0.711492886979906;0.707631675608059;0][4.33355512489912E-17;4.35589631328021E-17;1.00348823536499][0.707632802757531;0.71150234717499;0][...]], 70, [11;11;11], 332303775, 0.013666247899749956, DTLZ5
NSGA-II Run 35, 0.015632830098638806, 1324.7520567846145, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10571514517247256, 70, 00:01:27.1648408, 0.0069725187159936338, 1324.7364239545159, [[0.715000082505789;0.708048088115664;0][4.33540077771969E-17;4.37796686886851E-17;1.00625884369816][4.37796478650281E-17;4.33540053134379E-17;1.00625857373529][...]], 70, [11;11;11], 218374695, 0.013084255348495976, DTLZ5
NSGA-II Run 36, 0.0084300320177135291, 1324.7929978934924, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10458963427060244, 70, 00:02:33.5418832, 0.0032353367006065113, 1324.7845678614747, [[0.707481496279605;0.710234026244647;0][4.34540284098966E-17;4.33596384767143E-17;1.00255185918046][0.71022713493478;0.707480673120031;0][...]], 70, [11;11;11], 1289183147, 0.01252539621274989, DTLZ5
NSGA-II Run 37, 0, 1324.7467154115257, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.1049414833520142, 70, 00:01:22.0341776, 0.0082739608399889537, 1324.7467154115257, [[4.33652433502807E-17;4.38747790180934E-17;1.00749213626217][0.708231479771671;0.716552511816844;0][0.716555677612996;0.708231853173071;0][...]], 70, [11;11;11], 1472347591, 0.013999010402310792, DTLZ5
NSGA-II Run 38, 0.012135991460581863, 1324.7863484961806, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10543635631940565, 70, 00:01:35.8345633, 0.0040953099705408535, 1324.77421250472, [[0.711161361888523;0.707592162068646;0][4.33260509504759E-17;4.35442844477576E-17;1.00320885784048][0.707593696546885;0.711174232311027;0][...]], 70, [11;11;11], 1246697906, 0.013172014876900904, DTLZ5
NSGA-II Run 39, 0.020543663164062309, 1324.7572989078647, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10319520798258131, 70, 00:02:15.6307257, 0.0070620868769957386, 1324.7367552447006, [[0.715095488514852;0.708059375029877;0][4.37857120750079E-17;4.33547227320447E-17;1.0063371926549][0.708059720246336;0.71509840684654;0][...]], 70, [11;11;11], 472624637, 0.016029689503126655, DTLZ5
NSGA-II Run 8, 3.5488083336711043, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21544191498917434, 40, 00:01:37.1851962, 0.045045124464697349, 1000.3370459423281, [[0.859014961578561;0.85945485175396;2.61440408576375][0.896100536487619;0.731424088815486;3.2098797687306][...]], 40, [11;11;11], 1077336691, 0.092713763144102748, DTLZ7
NSGA-II Run 40, 0.024671775170418186, 1324.7528373059938, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10679154335154011, 70, 00:01:29.5120219, 0.0067701135432422241, 1324.7281655308234, [[4.33531334813161E-17;4.37722800400803E-17;1.00616305705344][4.37720900873692E-17;4.33531110015075E-17;1.00616059454256][...]], 70, [11;11;11], 2130038497, 0.016780853310899766, DTLZ5
NSGA-II Run 41, 0.015731788021184911, 1324.7785702474098, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10526856785453577, 70, 00:01:28.3503285, 0.00423386153097914, 1324.7628384593886, [[0.711731904851783;0.707660147222942;0][4.34842822238205E-17;4.34301008326313E-17;1.00371456332337][0.70766014642651;0.711731898164172;0][...]], 70, [11;11;11], 1684803347, 0.011283101448622435, DTLZ5
NSGA-II Run 42, 0.010954498789715217, 1324.7738769871464, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10527040846456504, 70, 00:02:55.3430385, 0.0047342523805716423, 1324.7629224883567, [[4.36217498238797E-17;4.33352753222357E-17;1.00421226190325][0.707684903694045;0.711939827172448;0][4.33317520303888E-17;4.35921384231143E-17;1.00382866653843][...]], 70, [11;11;11], 2050179963, 0.014634623143647009, DTLZ5
NSGA-II Run 43, 0, 1324.76038607427, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10577665297632663, 70, 00:02:20.8735873, 0.0060051664839302424, 1324.76038607427, [[0.707920824707377;0.713925607230434;0][4.3687599582911E-17;4.33430982092831E-17;1.00506548110935][0.713550457248788;0.707876326655021;0][...]], 70, [11;11;11], 105419937, 0.012374245910825123, DTLZ5
NSGA-II Run 44, 0.0058573973049078631, 1324.7822712473865, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10418660850408391, 70, 00:01:36.8406790, 0.0037184064903509938, 1324.7764138500816, [[4.33256136502558E-17;4.35406169051524E-17;1.00316136096218][0.71118207699961;0.707594631811794;0][4.35406068487931E-17;4.33256124511116E-17;1.00316123072736][...]], 70, [11;11;11], 215477998, 0.013187994673312574, DTLZ5
NSGA-II Run 45, 0.00864703290289981, 1324.7317229935488, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10355134351462693, 70, 00:02:18.8412917, 0.0080980802797755366, 1324.7230759606459, [[0.716314888898725;0.708203445729365;0][4.33635127675211E-17;4.38601102138855E-17;1.0073018925222][4.38601580087032E-17;4.33635184075588E-17;1.00730251236626][...]], 70, [11;11;11], 1088675855, 0.013740491408318581, DTLZ5
NSGA-II Run 46, 0.0054739445326958958, 1324.7812461517769, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10445430047688681, 70, 00:03:02.8929445, 0.0039372736439052562, 1324.7757722072442, [[4.35532028802125E-17;4.33271141230687E-17;1.003324360127][0.711305343428125;0.70760932604056;0][4.33271141397775E-17;4.35532030203946E-17;1.00332436194253][...]], 70, [11;11;11], 1667644035, 0.015130723212531182, DTLZ5
NSGA-II Run 47, 0.016393246063898914, 1324.7841631624412, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10676937566744892, 70, 00:01:28.4560264, 0.0043215867941055128, 1324.7677699163773, [[0.707616615881045;0.711366507466182;0][4.35558190326004E-17;4.33274259376769E-17;1.00335824268812][0.711366626187329;0.707616630029967;0][...]], 70, [11;11;11], 655570608, 0.016016753137915476, DTLZ5
NSGA-II Run 48, 0.017271259473545797, 1324.7594775003738, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10568290990080723, 70, 00:01:50.3807331, 0.0061804062247609436, 1324.7422062409003, [[0.714293937313776;0.707964481379424;0][4.36723855770265E-17;4.34158878476704E-17;1.00572687052551][4.33490361625563E-17;4.37376774355199E-17;1.00571450963797][...]], 70, [11;11;11], 1562003054, 0.012995888666474921, DTLZ5
NSGA-II Run 49, 0.039319958098758434, 1324.7278788251469, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10647471008777569, 70, 00:01:44.3787932, 0.0092766031278778763, 1324.6885588670482, [[0.708405244897257;0.718027904621507;0][4.3964591546646E-17;4.33758211422737E-17;1.00865720832585][0.718025311330947;0.708404939919866;0][...]], 70, [11;11;11], 808476137, 0.014229695192459464, DTLZ5
NSGA-II Run 50, 0.013091726012589788, 1324.7562808235011, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10473831837033259, 70, 00:01:43.8423622, 0.0058308442250176147, 1324.7431890974885, [[0.713829861732894;0.707909471118391;0][4.36991272730702E-17;4.3344465958742E-17;1.00521487170968][0.707897126362526;0.713725778450983;0][...]], 70, [11;11;11], 1372576018, 0.011312128314112246, DTLZ5
NSGA-II Run 10, 0.0087154807972638082, 1324.8270338910247, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.0980442092217263, 40, 00:02:13.8395651, 0.001458845213869391, 1324.8183184102274, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.0686344157905073;0.0686344157905067;0.9952781691257][...]], 40, [11;11;11], 132785790, 0.015735224205745125, DTLZ6
NSGA-II Run 11, 0.0081275015586470545, 1324.8282366102248, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.099481547599001421, 40, 00:02:20.6780279, 0.0018944382968794739, 1324.8201091086662, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.480511680286758;0.480511680286758;0.733632776132577][...]], 40, [11;11;11], 665638017, 0.009538418613134883, DTLZ6
NSGA-II Run 12, 0.00930770310378648, 1324.8279390592904, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098365454119076615, 40, 00:03:05.9858101, 0.0013432587293142884, 1324.8186313561866, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.224659440632154;0.224659440632154;0.94818577898516][...]], 40, [11;11;11], 1299638550, 0.011929150018828624, DTLZ6
NSGA-II Run 13, 0.010008430569769189, 1324.829460630247, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098789162511065357, 40, 00:01:31.2273484, 0.0015191546257841151, 1324.8194521996772, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.628831476767696;0.628831476767696;0.457320399339804][...]], 40, [11;11;11], 1308065781, 0.013183924298567637, DTLZ6
NSGA-II Run 14, 0.0088890272099888534, 1324.8275586239604, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098384436752610938, 40, 00:02:47.9182088, 0.001334478827374084, 1324.8186695967504, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.358831300169561;0.358831300169561;0.861672905479361][...]], 40, [11;11;11], 1166017226, 0.01227544803849223, DTLZ6
NSGA-II Run 15, 0.01299526271736795, 1324.8274369239925, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.099112487326728463, 40, 00:02:00.0174657, 0.001692750973763158, 1324.8144416612752, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.628984883382434;0.628984883382434;0.456898274184496][...]], 40, [11;11;11], 83782935, 0.0119356964797669, DTLZ6
