,AgeGap,AgeLimits,Algorithm Name,BestKnownFront,Crowding,Encoding.ProblemSize,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,ProblemSize,ReferencePoint,Seed,Selector.NumberOfSelectedSubScopes,Spacing,TestFunction,TopLayerPopulationSize,TopLayerSelector.NumberOfSelectedSubScopes
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 5",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.322790322,40,300096,01:12.1,1300,3,3,11.8954725,1003.885854,0.327769459,1.002652768,991.9903818,[[0.85853131710277;0.861256328069674;2.65279123750892][0;0;6.03839789276748][0.937228116485624;0.257465725998786;4.74172000504291][...]],0.117816646,15,40,[11;11;11],1260555681,200,0.122689647,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 6",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.33038586,40,300096,01:12.6,1300,3,3,7.656715765,1003.885854,0.353730258,1.116822773,996.2291385,[[0;0.0277650950505964;5.99979238541453][0;0;6.03266517746832][0.974154096128434;0.701098776104453;3.90910110669114][...]],0.118999192,15,40,[11;11;11],410178247,200,0.125643592,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 7",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.335832739,40,300096,00:59.1,1300,3,3,14.0780867,1003.885854,0.335832739,1.005074356,989.8077676,[[0.852725792023774;0.849873716768554;2.69456201115897][0.807820077815648;0.910871292344417;2.90019317759988][...]],0.152569111,15,40,[11;11;11],537211552,200,0.152569111,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 8",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.349007928,40,300096,00:59.9,1300,3,3,7.761138115,1003.885854,0.349007928,1.22211693,996.1247162,[[0.933722071074363;0;4.55084042254631][0;0;6.02943147302333][0.857861040125887;0.859669995563532;2.64369540165235][...]],0.126390438,15,40,[11;11;11],1567483156,200,0.126390438,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 9",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.333273795,40,300096,00:54.7,1300,3,3,13.96485846,1003.885854,0.333273795,1.029919368,989.9209958,[[0.914751021923227;0.0869499721777227;4.45573121121906][0.861795640759978;0.859352719438098;2.70870624216764][...]],0.127125422,15,40,[11;11;11],843348037,200,0.127125422,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 10",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.376375974,40,300096,00:52.7,1300,3,3,9.637627474,1003.885854,0.381782615,1.409759805,994.2482268,[[1;0;5.03777718668297][0.85585923104926;0.857669173662156;2.65310464187328][0.0643811552730228;1;5.03868734475455][...]],0.143711241,15,40,[11;11;11],1763794236,200,0.151671036,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 11",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.306488244,40,300096,00:52.9,1300,3,3,7.536776813,1003.885854,0.306488244,0.748305301,996.3490775,[[0.906425985108183;0.170059495547272;4.08414744636517][0;0.810474234390438;5.47754455233056][0;0;6.03005723097559][...]],0.102567258,15,40,[11;11;11],360759404,200,0.102567258,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 12",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.307739323,40,300096,00:51.5,1300,3,3,7.378372546,1003.885854,0.318644373,0.88490836,996.5074817,[[0;0;6.02753091210908][0.746350246975805;0.908627822665294;3.17886878192668][0.856845415601868;0.858568208764326;2.64183339420813][...]],0.132401522,15,40,[11;11;11],370253494,200,0.139931623,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 13",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.295883655,40,300096,01:21.5,1300,3,3,9.373221149,1003.885854,0.301414887,0.547987425,994.5126331,[[0;0;6.05037068040349][0.861804174593251;0.855150921269338;2.66575995268038][0.0920678797604818;1;4.91355810776601][...]],0.106084623,15,40,[11;11;11],1027296324,200,0.11213018,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 14",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.315427023,40,300096,01:10.3,1300,3,3,7.976194103,1003.885854,0.315427023,0.905380218,995.9096602,[[0;0;6.04051622822239][0.859798751990303;0.856497599386885;2.6548503861511][0.942274877952021;0.0885403021988786;4.45701421157713][...]],0.111030861,15,40,[11;11;11],567148675,200,0.111030861,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 15",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.380903379,40,300096,00:57.2,1300,3,3,16.98199241,1003.885854,0.380903379,1.370334383,986.9038619,[[0.884275123245063;0.727098392550468;3.26541374229177][0;0;6.05364811641202][0.859001327554514;0.85780730013388;2.66775441468786][...]],0.114799424,15,40,[11;11;11],1017358252,200,0.114799424,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 16",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.299396201,40,300096,00:57.2,1300,3,3,9.26138972,1003.885854,0.299396201,0.720358572,994.6244646,[[0.858523414934992;0.859968887233437;2.65080615913188][0;0;6.03610840757713][0;1;5.03669626020177][0.911415385475607;0.0653905381050036;4.348414303226][...]],0.131047713,15,40,[11;11;11],656492271,200,0.131047713,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 17",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.229885644,40,300096,01:10.4,1300,3,3,7.460456325,1003.885854,0.256196551,0.26590176,996.425398,[[0.0996609434280146;0.935501242199768;5.28477483788145][0.859365073525402;0;5.24335083623775][0.86235494163462;0.857422211909751;2.64427102483613][...]],0.136297635,15,40,[11;11;11],957822442,200,0.14231805,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 18",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.335181535,40,300096,00:55.1,1300,3,3,5.235745029,1003.885854,0.335181535,1.124893837,998.6501092,[[0;0.767689353713257;4.6256483140198][0.869543617798984;0.0319431339613605;4.28838051008858][0.729220772053325;0.864218879880981;3.19274964476578][...]],0.111347854,15,40,[11;11;11],1916245001,200,0.115021371,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 19",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.317560312,40,300096,01:02.0,1300,3,3,15.16193031,1003.885854,0.317560312,1.045555257,988.723924,[[0;0;6.07000215268163][0.902052895855142;0.285892000435744;4.04817690012906][0.85438617848616;0.861711101132135;2.68514018651793][...]],0.10293413,15,40,[11;11;11],555706192,200,0.10293413,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 20",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.377367412,40,300096,00:51.8,1300,3,3,8.235919378,1003.885854,0.377367412,1.603752937,995.6499349,[[0.862171149769992;0.857587120519612;2.64894482999495][0;0;6.03629628672323][0.917813772530945;0;4.52339775350319][...]],0.140491352,15,40,[11;11;11],1316571917,200,0.140491352,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 21",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.315187744,40,300096,01:03.7,1300,3,3,16.9112738,1003.885854,0.323088335,0.675952194,986.9745805,[[0;0.889550895969128;5.94490229976765][0.886837257356076;0.775053109616525;4.57195242950919][0;0;6.04174056354659][...]],0.118729093,15,40,[11;11;11],621087181,200,0.125077628,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 22",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.308666561,40,300096,00:56.7,1300,3,3,18.1086495,1003.885854,0.308666561,0.548426,985.7772048,[[1;0;5.21631604317277][0;0;6.07176563971744][0.857191110105457;0.862113466361581;2.70088165601899][0.639413681245658;0.920305350294435;4.07516319053935][...]],0.126813611,15,40,[11;11;11],758940092,200,0.126813611,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 23",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.335137856,40,300096,00:56.6,1300,3,3,12.42552861,1003.885854,0.335137856,1.044681468,991.4603257,[[0.860302977877277;0.857264156040316;2.64966739904263][0.130312126446799;0.913592937527727;4.20667180603154][...]],0.113676814,15,40,[11;11;11],1201603972,200,0.113676814,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 24",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.351852398,40,300096,01:03.5,1300,3,3,11.33989149,1003.885854,0.359916309,1.452580079,992.5459628,[[0.858237571299453;0.856521810456072;2.66266084653145][0;0;6.04748529432208][0.888373620172661;0.222192224384701;3.97416852097786][...]],0.115055056,15,40,[11;11;11],1491946424,200,0.122088864,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 25",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.326679785,40,300096,01:34.4,1300,3,3,11.07007688,1003.885854,0.326679785,0.964200541,992.8157774,[[0;0;6.05578511636451][0;0.991339875576101;4.98440787009555][0.873365314220069;0.718761489793095;3.31394532320172][...]],0.138992746,15,40,[11;11;11],1952922414,200,0.138992746,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 26",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.357199555,40,300096,01:54.3,1300,3,3,8.856883097,1003.885854,0.357755453,0.774499021,995.0289712,[[0.112185524688588;0.917360181281336;4.83501556630774][0;0.60403116996691;5.77730273228796][0.858238401312711;0.859798451177605;2.64142523549046][...]],0.158428855,15,40,[11;11;11],1096235663,200,0.161901511,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 27",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.328057419,40,300096,00:55.1,1300,3,3,7.667644199,1003.885854,0.328057419,0.917400906,996.2182101,[[0.264060970550436;0.914709847993882;4.03412610634787][0;0;6.03018465069087][0;0.425817233398568;5.93167298065788][...]],0.123312699,15,40,[11;11;11],428218123,200,0.123312699,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 28",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.285742529,40,300096,01:03.3,1300,3,3,11.24674827,1003.885854,0.285742529,0.726758649,992.639106,[[0.855816046366612;0.863238855011457;2.67406685727743][0;0.925130346160569;4.54394451046429][0.886162832931606;0.722231155333205;3.32114239897207][...]],0.104570204,15,40,[11;11;11],1323039973,200,0.104570204,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 29",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.329887415,40,300096,00:56.7,1300,3,3,15.15132044,1003.885854,0.333330769,0.994739648,988.7345338,[[0;0;6.09828117965832][0.861354388583981;0.865479951623753;2.71201197924075][0.870272219376744;0;4.4139319703706][...]],0.142184187,15,40,[11;11;11],1374120558,200,0.144466013,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 30",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.333711743,40,300096,00:56.0,1300,3,3,12.11908738,1003.885854,0.333711743,0.995244258,991.7667669,[[0;0;6.06592515365834][0.130791366264224;0.918672495589547;4.27359724091175][0.952677673343694;0;5.34916568070062][...]],0.146795541,15,40,[11;11;11],841944969,200,0.146795541,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 31",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.342034473,40,300096,00:58.0,1300,3,3,14.58178168,1003.885854,0.353082529,1.375501202,989.3040726,[[0.858978137500952;0.855832801881626;2.67582407933918][0.63990160985147;0.884092049727312;3.9120627680125][...]],0.116865121,15,40,[11;11;11],1656749200,200,0.124059656,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 32",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.321351405,40,300096,00:56.6,1300,3,3,12.10690169,1003.885854,0.321351405,0.880913532,991.7789526,[[0.857663585949324;0.860189996325733;2.69128961939765][0.886985869028183;0.049901606396351;4.34217663007403][...]],0.100874396,15,40,[11;11;11],1385108277,200,0.100874396,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300} Run 4",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, TopLayerPopulationSize=15, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.56110925,40,300026,04:27.0,10946,8,8,7.899592145,1003.885854,0.638175782,1.359204902,995.9862621,[[0;0;6.00005182728357][0.858158175596579;0.858248459975286;2.61417343215785][0.750408016611067;0.8903901348026;3.06187411429695][...]],0.308175444,5,40,[11;11;11],862881542,10,0.22888796,DTLZ7,15,30
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 33",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.309358686,40,300096,01:17.2,1300,3,3,14.00600203,1003.885854,0.31463306,0.46326595,989.8798522,[[0.000391256370411208;0.919649865345652;4.85305143552544][0;0;6.03039432829772][0.857092307931498;0.862784236020831;2.64308445036242][...]],0.123273622,15,40,[11;11;11],2109946035,200,0.129290223,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 34",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.325921924,40,300096,00:56.8,1300,3,3,14.96833951,1003.885854,0.325921924,0.866636136,988.9175148,[[0;0;6.07749201112484][0.94089619282566;0.665475914394135;3.98361721648964][0;0.864917064784207;4.57458160929087][...]],0.125481577,15,40,[11;11;11],483195494,200,0.125481577,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 35",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.294205752,40,300096,00:55.8,1300,3,3,7.903487081,1003.885854,0.302230507,0.665646411,995.9823672,[[0.862818679568174;0.858570369519287;2.64689224446237][0;0;6.03249621013943][0.892526843416084;0.126349481143568;4.18980394140335][...]],0.121519992,15,40,[11;11;11],909274351,200,0.130076533,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 36",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.343903101,40,300096,01:15.2,1300,3,3,15.56341232,1003.885854,0.348202313,1.156763137,988.322442,[[0;0;6.06482538667257][0.856454984312432;0.854644414814084;2.68059246900616][0.904293817210519;0.64025876153035;3.97540935117056][...]],0.126902798,15,40,[11;11;11],100483412,200,0.130086063,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 37",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.384474974,40,300096,01:31.4,1300,3,3,13.66556664,1003.885854,0.384474974,1.636653966,990.2202876,[[0;0;6.05447717206022][0.857784249402446;0.858687751400028;2.67522373480308][1;0.812890912958344;3.45101895588621][...]],0.149584586,15,40,[11;11;11],213946946,200,0.149584586,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 38",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.33339493,40,300096,01:06.8,1300,3,3,7.417643333,1003.885854,0.33339493,1.053204265,996.4682109,[[0;0;6.01533966319666][0.00658596212930307;0.909163824471974;4.41354726793275][1;0;5.01614739919012][...]],0.122447955,15,40,[11;11;11],1170225005,200,0.122447955,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 39",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.304034985,40,300096,01:25.6,1300,3,3,15.19161765,1003.885854,0.306870878,0.681430508,988.6942366,[[0;0.708146847465174;5.096618318756][0.81808873710109;0.874723530884987;2.794491966121][0;0;6.07409991803352][...]],0.128175018,15,40,[11;11;11],1846084267,200,0.133006628,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 40",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.316864501,40,300096,00:56.6,1300,3,3,12.21486057,1003.885854,0.316864501,1.045078498,991.6709937,[[0;0;6.05632089406537][0.882656070041856;0.109557649210486;4.18237662498207][0.853516316439159;0.858648960578879;2.6757439933129][...]],0.162776231,15,40,[11;11;11],822333912,200,0.162776231,DTLZ7,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 41",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]],0.30582031,40,300096,00:57.7,1300,3,3,4.796216397,1003.885854,0.316619693,0.734983536,999.0896379,[[0.919168161736871;0.16325128282357;4.14518262434768][0.858926912751161;0.860011113761993;2.63842206067805][...]],0.101469728,15,40,[11;11;11],1759197021,200,0.112586417,DTLZ7,20,200
