, AgeGap, AgeLimits, Algorithm Name, BestKnownFront, Crowding, Encoding.ProblemSize, EvaluatedSolutions, Execution Time, Generations, NumberOfLayers, OpenLayers, ParetoFrontResults.Absolute Distance to BestKnownHypervolume, ParetoFrontResults.Best known hypervolume, ParetoFrontResults.Crowding, ParetoFrontResults.Generational Distance, ParetoFrontResults.Hypervolume, ParetoFrontResults.Pareto Front, ParetoFrontResults.Spacing, PopulationSize, ProblemSize, ReferencePoint, Seed, SelectedParents, Spacing, TestFunction
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 31, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 2.0694907059565634E-05, 35, 300025, 00:03:27.0968540, 9581, 8, 7, 0, 995006.249999998, ∞, , 995006.249999998, [[0.250000000000211;0.250000000003559;0][0.250000341155056;0.25;0][0.250000221722796;0.250000000000082;0][...]], 3.2455135513634634E+153, 6, 35, [100;100;100], 1214634231, 12, 1.6692823245356419E-05, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 32, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.080761603809571661, 35, 300025, 00:02:18.3470819, 9581, 8, 7, 0, 995006.24999906414, 0.036427429214261883, , 995006.24999906414, [[0.250000000041477;0.25000268328739;0][0.250000353335468;0.250000000052341;0][0.25000001890956;0.25000010645818;0][...]], 0.0898855862270413, 6, 35, [100;100;100], 432209056, 12, 9.4897302738723355E-05, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 33, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.001305493108491633, 35, 300025, 00:02:32.4096871, 9581, 8, 7, 5.0847884267568588E-06, 995006.24998072349, 0.001732020154732351, , 995006.2499756387, [[0.250003050292422;0.250000000069729;0][0.250000002372518;0.250000095191562;0][0.25000001979483;0.250000001185816;0][...]], 0.0006944933813023364, 6, 35, [100;100;100], 616000012, 12, 0.00051688830803623515, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 34, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0090146277567591231, 35, 300025, 00:05:37.0444027, 9581, 8, 7, 1.1641532182693481E-10, 995006.24999946845, 0.011185328007435713, , 995006.24999946833, [[0.250000000000684;0.250000000052626;0]], 0.0084452318451766067, 6, 35, [100;100;100], 1894026076, 12, 0.00039846270596675075, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 35, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.024783762802602433, 35, 300025, 00:03:52.5579838, 9581, 8, 7, 0, 995006.25, 0.0092369330768039756, , 995006.25, [[0.250000000000001;0.250000000000007;0]], 0.0366848690238039, 6, 35, [100;100;100], 559179794, 12, 5.1899610167718149E-05, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 36, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.015986253184331549, 35, 300025, 00:02:41.3457625, 9581, 8, 7, 1.8418766558170319E-05, 995006.24998802051, 0.013538576252240961, , 995006.24996960175, [[0.250000000660384;0.250000003037332;0][0.250000000010137;0.250000051826802;0][0.250000000218193;0.250000036222117;0][...]], 0.0084421753009577931, 6, 35, [100;100;100], 1134161848, 12, 0.0023062010834019831, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 37, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.021256475379802391, 35, 300025, 00:03:07.4392457, 9581, 8, 7, 4.6566128730773926E-09, 995006.24999997485, 0.042118770239898816, , 995006.2499999702, [[0.250000000003885;0.250000036454313;0][0.250000007362687;0.250000018473146;0][0.250000014921143;0.250000000002529;0][...]], 0.011176292489379441, 6, 35, [100;100;100], 194440818, 12, 0.0005822935091521832, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 38, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.02079478245242224, 35, 300025, 00:02:36.5986429, 9581, 8, 7, 5.8207660913467407E-10, 995006.24999435188, 0.011816442347171888, , 995006.2499943513, [[0.250000000005366;0.250000892747968;0][0.250001901567772;0.250000000560893;0][0.250000423666296;0.250000005332891;0][...]], 0.0078681999589272, 6, 35, [100;100;100], 977904858, 12, 0.0033941477225524663, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 39, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0002375312898125495, 35, 300025, 00:05:22.7389509, 9581, 8, 7, 2.3283064365386963E-10, 995006.25000000023, 0.011252425350181014, , 995006.25, [[0.25;0.250000000000004;0][0.25;0.250000000000004;0][0.25;0.250000000000004;0]], 0.0010021124789241105, 6, 35, [100;100;100], 1599748062, 12, 0.00076885497210278165, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 40, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0010777260842579621, 35, 300025, 00:02:37.4504576, 9581, 8, 7, 2.3283064365386963E-10, 995006.25, 0.0019531599862054666, , 995006.24999999977, [[0.25;0.25000000000002;0]], 0.0011035512970576464, 6, 35, [100;100;100], 7585052, 12, 0.00076151510718426791, DTLZ8
