,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,09:13.2,7015,10,10,9.515992816,1330.956705,182.6901773,656.1803155,1321.440712,[[1;0;0][6.12303176911189E-17;0;3.10686973053615][6.12303176911189E-17;3.08877953614071;0][6.12281373800449E-17;2.50477851685097E-18;4.84747648931683][...]],99.29470147,5,1552282753,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 3",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:32.0,5864,3,3,48.33895717,1330.956705,91.81016581,477.1006836,1282.617748,[[1;0;0][6.12303176911189E-17;8.82889409021763;0][3.74915180455534E-33;5.44290687763147E-16;8.88923507646757][...]],53.32522616,16,1849869906,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 6",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:49.3,6258,3,3,53.35833095,1330.987497,118.5802021,610.5041406,1277.629166,[[6.12303176911189E-17;0;743.382948808177][1;0;0][3.74915180455534E-33;4.71196039017185E-16;7.69546944691959][...]],78.17819007,16,628369764,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 14",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,08:26.7,5983,10,10,120.956705,1330.956705,159.8493163,696.2785376,1210,[[1;0;0][6.12299078012775E-17;657.890217534613;2.40724851863444][6.12303176911189E-17;0;52.7149626584857][...]],108.1626784,5,598534408,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 4",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:32.5,5864,3,3,73.23387236,1330.956705,101.8616217,497.9919873,1257.722833,[[1;0;0][3.74915180455534E-33;6.97257152350188E-16;11.3874495289663][6.12303176911189E-17;11.3877276333595;0][...]],91.94648505,16,1718912713,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 14",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,08:58.7,7015,10,10,41.16670572,1330.956705,184.2663398,681.7570022,1289.789999,[[1;0;0][3.74915180455534E-33;2.29391039798083E-16;3.74636370425618][6.12303176911189E-17;0;3.74636370425618][...]],114.883365,5,1505243234,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 7",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:50.5,6258,3,3,18.65086445,1330.999258,134.7325701,579.2132442,1312.348393,[[1;0;0][3.74915180455534E-33;4.31130735712118E-16;7.04113177865564][6.12287116460932E-17;3.69378485576364E-16;832.908572030991][...]],81.84078634,16,725700154,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 5",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:34.4,5864,3,3,119.9409403,1330.956705,139.1880046,635.1835713,1211.015765,[[1;0;0][6.12303176911189E-17;24.9455455408475;0][3.74915180455534E-33;1.52742367749729E-15;24.94554552538][...]],104.6004529,16,612359616,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 8",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:54.9,6258,3,3,16.16275344,1330.956705,95.50402394,381.7715695,1314.793952,[[1;0;0][3.74915180455534E-33;3.13217250826507E-16;5.11539483441121][6.11986007050657E-17;2.15382977690876E-16;109.3008186717][...]],52.37363725,16,1192506709,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 15",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,08:33.2,5983,10,10,116.7139723,1330.956705,201.8113431,767.1179316,1214.242733,[[1;0;0][6.12301603567462E-17;1.51107141812364E-16;1088.61724391356][6.12303176911189E-17;0;10.6142970268138][...]],95.43045424,5,114824133,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 6",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:36.2,5864,3,3,60.98619192,1330.956705,145.078604,667.2879298,1269.970513,[[1;0;0][6.12289203759696E-17;152.350015369213;1.02926892457674][6.12303176911189E-17;0;327.390259714988][...]],73.88711375,16,563699537,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 15",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,09:05.6,7015,10,10,38.98100178,1330.956705,133.8900165,571.8680015,1291.975703,[[1;0;0][6.12303070608153E-17;5.16253333501954E-17;1430.84239544516][6.12303176911189E-17;0;3.54766334665018][...]],79.03386697,5,117996710,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 9",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:53.8,6258,3,3,120.9540559,1330.956705,138.3006029,570.9744147,1210.002649,[[1;0;0][3.74915180455534E-33;1.1891680304393E-15;19.4212291440026][6.12192565103104E-17;4.81069427985333E-16;413.35992805886][...]],78.13532193,16,292236490,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 7",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:36.2,5864,3,3,112.6983261,1330.956705,148.9938352,676.0830602,1218.258379,[[1;0;0][6.12303176911189E-17;882.375064824813;0][0.741171525482801;0;764.464611804097][3.74915180455534E-33;8.80091129214557E-16;14.3734535831456][...]],91.55909955,16,2127997109,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,08:32.7,5983,10,10,120.956705,1330.956705,168.0037549,750.2375776,1210,[[1;0;0][3.74915180455534E-33;2.28765316311111E-15;37.3614452672181][6.12303176911189E-17;0;37.3614452672181][...]],76.76524926,5,793756525,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 10",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:52.7,6258,3,3,120.4174394,1330.956705,111.1449105,453.7893281,1210.539266,[[1;0;0][6.12303176911189E-17;0;581.866775266204][3.74915180455534E-33;9.5802646865352E-16;15.6462763019843][...]],85.89931592,16,74390778,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 8",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:34.0,5864,3,3,107.8152725,1330.956705,142.0034274,612.4118349,1223.141433,[[1;0;0][6.12303176911189E-17;0;194.929333919676][6.12303176911189E-17;14.8540354274763;0][3.74915180455534E-33;8.69863588199708E-16;14.2064196463556][...]],68.47100556,16,567532206,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,09:04.0,7015,10,10,37.99173664,1330.956705,115.8571127,470.5424481,1292.964968,[[1;0;0][6.12302893317407E-17;7.20069777899137E-17;1221.87851173553][6.1227472198719E-17;299.894292784341;2.89130425018168][...]],95.64492405,5,1917827889,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 11",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:53.8,6258,3,3,106.6556643,1330.956705,116.1576371,477.7279012,1224.301041,[[1;0;0][3.74915180455534E-33;7.59635172234978E-16;12.4061935472394][6.12303176911189E-17;375.63335048704;0][...]],94.55325806,16,1376105334,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 9",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:34.0,5864,3,3,118.2824445,1330.956705,133.0577883,597.5336555,1212.67426,[[1;0;0][6.12303176911189E-17;434.248859490268;0][3.74915180455534E-33;1.06911798229834E-15;17.4605983214328][...]],102.7599977,16,876444065,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,08:31.2,5983,10,10,120.956705,1330.956705,182.6078644,786.58082,1210,[[1;0;0][6.12303176911189E-17;0;37.7664621789347][3.74915180455534E-33;2.31245247728579E-15;37.7664621789347][...]],93.72452569,5,407262069,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 12",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:50.5,6258,3,3,114.5023579,1330.956705,127.6849157,510.2029505,1216.454347,[[1;0;0][3.74915180455534E-33;7.33877331118219E-16;11.9855221855996][6.12136186499272E-17;5.47289645430472E-16;382.739091839846][...]],57.20650136,16,919053269,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 10",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:34.5,5864,3,3,19.44716811,1330.956705,97.56811233,466.5912425,1311.509537,[[1;0;0][6.12303176911189E-17;0;333.23455698257][6.12303176911189E-17;7.55029195486225;0][3.74915180455534E-33;4.62307440128042E-16;7.55030281665674][...]],62.39250714,16,875252649,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,09:02.8,7015,10,10,13.53744728,1330.956705,152.294097,407.1422738,1317.419258,[[1;0;0][6.12303176911189E-17;0;1.23461293758231][3.74915180455534E-33;7.55957423937305E-17;1.23461293758231][...]],75.34104362,5,1481428242,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 13",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:52.2,6258,3,3,120.956705,1330.956705,103.1778758,502.806188,1210,[[1;0;0][3.74915180455534E-33;1.55444072708245E-15;25.3867820010987][6.12299345661594E-17;615.12896116148;2.17605654923295][...]],53.72282888,16,1454609069,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 11",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:34.9,5864,3,3,120.956705,1330.956705,143.49404,638.3759876,1210,[[1;0;0][6.12302549394103E-17;1.43923842076615E-16;1641.80594401706][3.74915180455534E-33;1.47089120490626E-15;24.0222696920549][...]],65.06840175,16,1808391083,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,08:31.7,5983,10,10,120.956705,1330.956705,153.4451937,688.9372344,1210,[[1;0;0][6.12299757696457E-17;2.88239576863107E-16;1408.61651427011][6.11807346111053E-17;647.489754361468;26.0732566407005][...]],118.3780003,5,1236600028,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 14",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:57.2,6258,3,3,91.03926499,1330.956705,102.0843638,438.5403321,1239.91744,[[6.12303176911189E-17;509.03646528308;0][6.12303176911189E-17;0;28.0320152046889][1;0;0][3.74915180455534E-33;9.23637743672275E-16;15.0846472548393][...]],97.96754276,16,498231258,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 12",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:39.1,5864,3,3,49.25451981,1330.956705,123.8012496,545.6364153,1281.702185,[[1;0;0][6.12303176911189E-17;0;32.558706199916][6.12303095492596E-17;292.905272974033;0.151050014554694][...]],62.43095967,16,1264608707,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,09:08.2,7015,10,10,120.9395019,1330.956705,166.1115006,524.6563146,1210.017203,[[1;0;0][6.12303176911189E-17;60.9365842487453;0][3.74915180455534E-33;9.28401812135456E-16;15.1624529668269][...]],132.3155752,5,1310484605,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 15",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:57.0,6258,3,3,25.39522034,1330.956705,129.1673199,599.5339368,1305.561485,[[1;0;0][6.12299480593057E-17;870.010542076199;3.02303304244902][3.74915180455534E-33;3.98565532591362E-16;6.50928408704259][...]],159.7883064,16,1481273347,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,08:37.5,5983,10,10,120.956705,1330.956705,172.4126605,747.9689933,1210,[[1;0;0][6.12228586456785E-17;1.41601496018896E-15;1481.63486090843][6.12303176911189E-17;402.943551404436;0][...]],101.8701065,5,428123811,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 13",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:37.3,5864,3,3,80.1673035,1330.956705,129.4747877,653.739906,1250.789401,[[1;0;0][6.12285140931557E-17;3.27268862031928E-16;696.369533433332][3.74915180455534E-33;9.21963525143488E-16;15.0573042882842][...]],115.9938523,16,600956864,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 16",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:55.2,6258,3,3,59.19342819,1330.999101,86.22575927,490.2644432,1271.805673,[[1;0;0][6.12184573182594E-17;441.352056358973;8.68818713469052][6.12302805366285E-17;7.62665397833628E-17;1130.65524179061][...]],73.17126333,16,247283695,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,09:08.3,7015,10,10,3.923546679,1330.999122,135.4504791,387.0979546,1327.075576,[[1;0;0][6.12303176911189E-17;0;1.19042170150048][6.12303176911189E-17;3.29666727444879;0][3.74915180455534E-33;7.28898989692764E-17;1.19042170150048][...]],116.0046419,5,620663088,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 14",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:36.3,5864,3,3,32.92732603,1330.956705,121.0632962,510.7585564,1298.029379,[[1;0;0][3.74915180455534E-33;5.4675814751121E-16;8.92953308309414][6.12303176911189E-17;0;345.857425175391][...]],84.31001191,16,727010174,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,08:37.4,5983,10,10,120.956705,1330.956705,203.3562193,860.0238118,1210,[[1;0;0][3.74915180455534E-33;1.98245958560803E-15;32.3770912901139][6.12303176911189E-17;0;32.3770912901139][...]],84.06349896,5,259565459,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 17",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:55.3,6258,3,3,21.44196051,1330.956705,135.8523288,591.0163185,1309.514744,[[1;0;0][6.12302461733224E-17;2.35744909394574E-17;251.905200607398][3.74915180455534E-33;3.97202219760281E-16;6.4870187635478][...]],83.86353378,16,453839283,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 15",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:33.9,5864,3,3,20.24570558,1330.956705,134.7413305,518.6202525,1310.710999,[[1;0;0][3.74915180455534E-33;3.7599422463787E-16;6.14065447993595][6.12303176911189E-17;6.14238836198331;0][...]],86.41309099,16,2036036598,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 18",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:29.8,6258,3,3,56.54034368,1330.956705,106.3989828,384.3352783,1274.416361,[[1;0;0][3.74915180455534E-33;6.78716751797051E-16;11.0846518095969][6.12303176911189E-17;11.0625126147428;0][...]],46.10332225,16,208922363,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,08:40.3,7015,10,10,20.16575815,1330.956705,171.602834,490.2781231,1310.790947,[[1;0;0][3.74915180455534E-33;1.41755473082503E-16;2.31511901992081][6.12275384360613E-17;27.0952573335871;0.258168950160813][...]],130.4819249,5,1858773823,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 16",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:12.1,5864,3,3,120.956705,1330.956705,146.7807552,714.4203414,1210,[[0.236303781749314;0;1139.62947425056][1;0;0][3.74915180455534E-33;9.50361836087873E-16;15.5210992188877][...]],93.18224971,16,1325921402,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 19",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:17.3,6258,3,3,119.7580474,1330.956705,94.20055079,488.9096166,1211.198658,[[1;0;0][3.74915180455534E-33;1.20812120391544E-15;19.7307681794156][6.12303091812938E-17;1.07124655935649E-18;33.1841643008977][...]],66.5774368,16,146226593,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 17",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:01.3,5864,3,3,79.48286039,1330.956705,197.7448679,534.3907491,1251.473845,[[1;0;0][3.74915180455534E-33;7.27020885888129E-16;11.8735442392385][6.12303176911189E-17;11.8732472800789;0][...]],56.20822067,16,1291655571,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 18",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,03:59.9,5864,3,3,41.43953698,1330.956705,133.5724727,702.7723671,1289.517168,[[1;0;0][3.74915180455534E-33;6.19935694516187E-16;10.1246525886653][6.12303176911189E-17;10.1305150855723;0][...]],70.08275082,16,1697448165,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 20",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:15.7,6258,3,3,120.9265643,1330.956705,94.26798566,422.3510468,1210.030141,[[1;0;0][6.12276518928819E-17;758.028155342438;7.0736716707166][6.12067264303633E-17;3.79043926113661E-16;223.027054221881][...]],67.40978684,16,332378788,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 19",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,03:41.3,5864,3,3,120.956705,1330.956705,163.2517478,691.7991989,1210,[[0.152218717070401;0;574.644698883497][1;0;0][3.74915180455534E-33;1.15569330781654E-15;18.8745273811337][...]],144.460178,16,1633034971,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 20",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,03:34.5,5864,3,3,46.83872067,1330.956705,117.5439283,535.7548616,1284.117984,[[1;0;0][6.12303176911189E-17;9.76266774127128;0][3.74915180455534E-33;5.9362434486475E-16;9.69494144811291][...]],86.2467654,16,1783310410,32
