,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 67",5985,0,1210.005573,1205.350082,1210,74.87165255,5605.764355,1210,1210,1210.000161,1191.397059,1191.397107,1210.000026,0.004643693,1191.456154,0.01148449
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 52",6957,0,1330.991719,1249.999334,1215.766056,53.11113977,2820.793168,1210,1290.74116,1310.430607,1207.216791,1207.218617,1296.707742,0.019067839,1183.681389,0.51994439
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 49",5985,0,1210.006534,1200.902313,1210,104.5338632,10927.32856,1210,1210,1210.00023,1173.602941,1173.602992,1210.00003,0.009051968,1173.818825,0.02238678
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 69",5985,0,1210.013956,1203.530583,1210,88.24710427,7787.551411,1210,1210,1210.000359,1184.117647,1184.117745,1210.000097,0.006451035,1184.229087,0.015954289
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 53",6957,0,1330.998769,1239.575216,1217.08872,58.04816639,3369.589621,1210,1272.389786,1295.433267,1203.73778,1203.737856,1285.015625,0.016884407,1180.851249,0.341287035
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 68",5985,0,1210.008077,1207.371804,1210,56.33639998,3173.789963,1210,1210,1210.000166,1199.485294,1199.485306,1210.000064,0.002629112,1199.505502,0.006502187
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 54",6957,0,1330.980284,1242.627989,1233.101212,106.8019974,11406.66665,1210,1290.854043,1308.937585,1180.080506,1180.080528,1293.920812,0.024230595,1158.353981,0.207632139
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 50",5985,0,1211.315876,1207.776589,1210,51.83065204,2686.416491,1210,1210,1210.00193,1201.102941,1201.103009,1210.001782,0.002225784,1201.117045,0.005505695
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 70",5985,0,1210.006535,1203.592051,1210,81.20762567,6594.678467,1210,1210,1210.00014,1184.363779,1184.363837,1210.000018,0.006386536,1184.483534,0.018465317
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 69",5985,0,1210.005671,1207.169639,1210,58.45815056,3417.355366,1210,1210,1210.000194,1198.676471,1198.676501,1210.000049,0.002830864,1198.699696,0.007001117
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 55",6957,0,1330.999909,1251.983728,1210.001451,70.24925351,4934.957619,1210,1309.473742,1321.609162,1202.346176,1202.346478,1317.568115,0.023452177,1170.417055,0.449581145
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 51",5985,0,1210.007274,1204.541406,1210,81.09417332,6576.264946,1210,1210,1210.000209,1188.161765,1188.161784,1210.000054,0.005447652,1188.242031,0.013472836
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 56",6957,0,1330.999485,1248.937685,1215.599282,79.1660734,6267.267177,1210,1301.262989,1315.956232,1197.475561,1197.475626,1310.69185,0.023397239,1167.562088,0.352351555
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 57",6957,0,1330.999181,1237.395812,1210,72.44526754,5248.316789,1210,1281.573001,1311.361179,1199.562967,1199.563134,1308.967643,0.020361262,1166.579342,0.318650447
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 52",5985,0,1210.004275,1201.913164,1210,98.59694144,9721.356861,1210,1210,1210.000192,1177.647059,1177.647145,1210.000037,0.008052964,1177.818697,0.019916096
