,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.3,10982,10,8,5.938682576,0.087357953,0.480157337,114.7279841,[[0;1][1;0.550123578170867][0.630788601211694;0.642676383748537][0.419665858650883;0.747331724416786][...]],0.045136902,5,1214366585,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.1,7015,10,10,6.658034161,0.053498201,0.481162407,114.0086325,[[0;1][1;0.616126607522571][0.737754468651318;0.727875884268483][0.401622926885582;0.778487772804377][...]],0.04307992,5,1928749255,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 13",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.7,9026,10,9,6.115564526,0.075702299,0.427298643,114.5511021,[[0;1][1;0.565817911828786][0.446557685343114;0.71440361711564][0.997176128022946;0.573224131046201][0.126806761217632;0.844388737943215][...]],0.037449977,5,611722201,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 14",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.4,5983,10,10,7.49252284,0.066885206,0.425110359,113.1741438,[[0;1][1;0.696958341565817][0.352438846481686;0.820094591546377][0.786304819338956;0.731281353834225][...]],0.049354236,5,788679598,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.9,10982,10,8,5.637948314,0.073787818,0.483069675,115.0287184,[[0;1][1;0.518093813079835][0.36408535858388;0.783383035160023][0.740552677259012;0.63096554560889][0.599394071943168;0.677734723267238][...]],0.046191871,5,1654547983,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 14",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.4,7015,10,10,5.995319203,0.061715093,0.438551167,114.6713475,[[0;1][1;0.553908674329218][0.62353543633683;0.64792319461295][0.334514033397916;0.811356452542574][0.131697684930776;0.888499962861053][...]],0.045183953,5,1027995748,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 15",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:53.0,5983,10,10,7.515513538,0.067618968,0.416824312,113.1511531,[[0;1][1;0.699668732109262][0.706445316955646;0.747570664065684][0.412890633911292;0.807017439110108][...]],0.049856469,5,1305058514,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 14",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:59.3,9026,10,9,5.971871257,0.058045938,0.422316174,114.6947954,[[0;1][0.994703872541556;0.551440747144452][0.691836701831479;0.67025149719637][0.433319515729836;0.751232987521595][...]],0.030924772,5,688541007,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 15",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.0,7015,10,10,5.187856594,0.071706293,0.434433794,115.4788101,[[0;1][1;0.478320216508529][0.68126070411945;0.5694132352335][0.377736581812544;0.698266512002807][0.202754072504627;0.818709746500612][...]],0.082855906,5,29666353,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.8,10982,10,8,6.757373631,0.068620233,0.460771457,113.909293,[[0;1][1;0.627552751663594][0.626775115986315;0.728521750324101][0.152902651515668;0.866310200144619][...]],0.041958235,5,1945080829,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.6,5983,10,10,8.003342792,0.06308522,0.451854794,112.6633239,[[0;1][1;0.745183979526554][0.621433959653251;0.799111882416795][0.449786590358035;0.833839252107568][...]],0.033651607,5,1944267442,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 15",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.4,9026,10,9,5.580622113,0.06736787,0.41496458,115.0860446,[[0;1][1;0.512394239380451][0.438927713170714;0.715991525137819][0.78541467100125;0.666229230416222][0.139955119067733;0.8716628973484][...]],0.043019661,5,1913699911,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.6,7015,10,10,6.375081379,0.052496529,0.44523062,114.2915853,[[0;1][1;0.589867741220218][0.10065079199984;0.892371263934548][0.32798405292708;0.789978332325661][0.66399202646354;0.716956628660619][...]],0.028065144,5,446582494,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.1,5983,10,10,7.938712798,0.07023145,0.490353208,112.7279539,[[0;1][1;0.739868620111913][0.670460738607272;0.787000089831017][0.340921477214544;0.848113237372344][...]],0.040829524,5,178087594,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.0,10982,10,8,6.414881707,0.08904107,0.471081734,114.251785,[[0;1][1;0.593769051245448][0.659576961004377;0.670899392734141][0.319153922008755;0.783388319625598][...]],0.046517314,5,847368050,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.5,9026,10,9,5.390232291,0.078521586,0.42731316,115.2764344,[[0;1][1;0.497031223681006][0.657915527191704;0.591998648640152][0.330859346311559;0.718222214963349][...]],0.056477693,5,1838147303,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.5,5983,10,10,8.372399811,0.061314097,0.410271094,112.2942669,[[0;1][1;0.781199754435458][0.708158425928167;0.815874890326614][0.371417787729007;0.866654257330802][...]],0.038655593,5,435059063,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.7,7015,10,10,5.833698126,0.059947879,0.457490003,114.8329685,[[0;1][1;0.541234660088324][0.624869607739354;0.637351988699838][0.337495922227951;0.733483031887647][...]],0.053109865,5,1514644444,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.1,10982,10,8,5.994434416,0.077074661,0.435505876,114.6722323,[[0;1][1;0.556673198224796][0.647251943364597;0.643535042977685][0.351602376065459;0.730152543041776][...]],0.027488404,5,1229825342,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.6,9026,10,9,5.80590517,0.065795932,0.473435466,114.8607615,[[0;1][1;0.534553107560529][0.388743317858112;0.710635988619348][0.856790378242648;0.695205864404184][...]],0.039936009,5,633955890,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.4,5983,10,10,7.861750907,0.054883476,0.469417782,112.8049158,[[0;1][1;0.732607568634438][0.313786448441797;0.850215731744064][0.68588599481662;0.778550309439423][0.22908125392309;0.969927631669128][...]],0.04230179,5,970412028,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.9,7015,10,10,5.802981788,0.060399949,0.4399672,114.8636849,[[0;1][1;0.537439951522577][0.564485235025745;0.651780873238415][0.31083087406657;0.743517278183353][0.179631168088193;0.859211307764882][...]],0.053329189,5,159789276,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.2,10982,10,8,6.575034057,0.077419703,0.445878423,114.0916326,[[0;1][1;0.608919193796798][0.344588625379357;0.771214359828365][0.327009691718708;0.922993740227583][...]],0.034993127,5,502359932,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.8,9026,10,9,6.125411677,0.102776651,0.456386151,114.541255,[[0;1][1;0.565484225022146][0.654742330871454;0.715527489244517][0.383813390355999;0.766434040280796][...]],0.038127442,5,413295124,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.4,5983,10,10,7.653933982,0.060964617,0.470451402,113.0127327,[[0;1][1;0.709734231361491][0.616478044258342;0.772094592926172][0.570760327141213;0.911890975877974][...]],0.043531824,5,1624163297,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.4,7015,10,10,7.288546343,0.062104767,0.425089052,113.3781203,[[0;1][1;0.67954075020463][0.45157086286507;0.784654581092087][0.174485078564567;0.866139649346173][0.728656647165573;0.726452839336929][...]],0.036504162,5,202927301,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.3,9026,10,9,6.669065482,0.081229066,0.474692116,113.9976012,[[0;1][1;0.620340420412575][0.464736932046153;0.743267013967161][0.139254730393567;0.865477950414466][...]],0.032745575,5,1160210388,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.6,10982,10,8,6.267599173,0.081139458,0.470455169,114.3990675,[[0;1][1;0.579650150114276][0.654483475534002;0.659816317351901][0.353505256655185;0.772567238513915][...]],0.047351948,5,1904166402,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:51.5,7015,10,10,6.437127436,0.061772356,0.505401771,114.2295392,[[0;1][1;0.594619311016111][0.679738547748521;0.720969698559841][0.359477095497043;0.7831831514079][0.215556957291415;0.899501196015006][...]],0.049542171,5,128409517,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:52.3,9026,10,9,6.287584136,0.065808213,0.459529837,114.3790825,[[0;1][0.999222908452184;0.584466907211018][0.56765129389104;0.676551097579837][0.20438874650682;0.807470185791976][...]],0.040170624,5,2043157073,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:55.2,10982,10,8,6.024221992,0.077306421,0.450903715,114.6424447,[[0;1][1;0.553943980346567][0.627864699182455;0.649392284892373][0.312303586730986;0.86273423995392][0.622270412058424;0.798584025179706][...]],0.046267138,5,878351622,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:51.5,10982,10,8,6.620406843,0.073916163,0.458936898,114.0462598,[[0;1][1;0.614315802626534][0.685398549294133;0.686807387311902][0.331417045521747;0.782155348127917][...]],0.019693224,5,1529404639,10
