,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents,Problem
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 8",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:45.7,6135,5,5,5.234796206,0.279357273,4.377844776,112.283779,[[1;0.493550542478894][0.280775318815369;1.2150290486542][0.812479500381003;0.759750337466795][0.405860373736596;1.14775963206543][...]],0.042710117,10,405629861,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 9",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.4,6955,5,5,2.674271033,0.321300856,2.700234699,114.8443042,[[0.280775318815369;1.06372383959199][0.999999404432486;0.250171277322198][0.631931990794126;0.780426261100908][...]],0.039695818,10,1668117465,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 9",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.4,5784,5,5,2.175495621,0.410211796,4.772049331,115.3430796,[[0.28077531881537;1.02701926605211][0.992325473765214;0.204865338416197][0.641939295033102;0.726204618351447][...]],0.075035766,10,414304567,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 9",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.1,6471,5,5,3.816342562,0.2937067,3.572333107,113.7022326,[[0.999967608146764;0.359115517638896][0.280775318815369;1.12958168813218][0.416772124113329;1.05049616973943][...]],0.052294929,10,1490685659,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 9",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.2,6135,5,5,1.876581011,0.319128155,4.593237342,115.6419942,[[0.280775318815369;1.01882146897978][0.999999892192335;0.174549118863565][0.664281360344357;0.693117668625023][...]],0.044043707,10,339693198,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 10",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.2,6955,5,5,0.551081001,0.321346162,3.667663182,116.9674942,[[0.280775318815369;0.94944057852318][0.999999999778714;0.0486652429490588][0.611505725069917;0.659838844202667][...]],0.034585176,10,72163483,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 10",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.3,5784,5,5,2.68470246,0.353869361,4.728030775,114.8338727,[[1;0.25127865680027][0.28077531881542;1.06401094301567][0.772276597850903;0.607418921812219][0.636092809190142;0.776616637833462][...]],0.081558798,10,619779739,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 10",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.1,6471,5,5,1.267901702,0.479068842,3.419107155,116.2506735,[[0.280775318815369;0.98556565346197][1;0.116494428967194][0.745404623804209;0.535736126369443][0.646879770311803;0.665153204493644][...]],0.238653756,10,1684862361,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 10",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.1,6135,5,5,4.968108278,0.330392273,4.121850442,112.5504669,[[0.280775318815369;1.19670022715546][0.998620038996873;0.468522572275776][0.866364891932435;0.662284516171208][...]],0.058695761,10,62856052,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 11",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.0,6955,5,5,3.326114176,0.358452976,2.966684607,114.192461,[[0.280775318815369;1.10103889940157][0.999999999985798;0.31271105227207][0.925392283753591;0.435645684855989][...]],0.051415871,10,1755712058,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 11",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:44.0,5784,5,5,11.526567,0.354973122,4.842860981,105.9920082,[[1;1.08805029618788][0.280775318815372;1.63557129868795][0.86605666611733;1.23661279065494][0.580118187606551;1.48239851707174][...]],0.050769544,10,900247025,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 11",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.1,6471,5,5,5.240504602,0.316044926,4.084542459,112.2780706,[[0.280775318815369;1.21535986941727][1;0.494037502011961][0.754030641380185;0.831909544724662][0.859591630850474;0.698490640043555][...]],0.052170935,10,2078334512,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 11",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:45.9,6135,5,5,1.93525978,0.265355624,4.165872951,115.5833154,[[0.999999880617074;0.179516552611391][0.280775318815369;1.03207612650941][0.823415657731333;0.488633038034765][...]],0.047017005,10,951955542,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 12",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.0,6955,5,5,2.938715633,0.417426307,2.777433823,114.5798596,[[0.280775318815369;1.07871113037436][1;0.275894985630716][0.65278564441377;0.77603634585218][0.756793488239724;0.648264808668596][...]],0.300110418,10,1949286680,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 12",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.9,5784,5,5,8.98220978,0.273353333,5.358457963,108.5363654,[[1;0.84751688554215][0.28077531881537;1.4576250794896][0.772569422091356;1.11452893741706][0.509846310309703;1.33767973243164][...]],0.05384598,10,1250734376,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 12",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.0,6471,5,5,2.029643882,0.35257712,3.633361857,115.4889313,[[0.999031168712043;0.189064526257287][0.280775318815369;1.02652502662708][0.922197137731193;0.323975465044625][...]],0.042354198,10,1054560377,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 12",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.4,6135,5,5,2.923918011,0.344592771,4.444898553,114.5946572,[[0.280775318815369;1.26298611165762][0.943769735973379;0.276040747395454][0.697662265527469;0.646033364879106][...]],0.079357123,10,57288749,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 13",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.2,6955,5,5,1.900204491,0.287594729,3.678524876,115.6183707,[[0.280775318815369;1.02015727098912][0.9999999999938;0.176853125787856][0.524183524522268;0.840784888947094][...]],0.037271566,10,1935289039,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 13",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.8,5784,5,5,0.493477688,0.414403407,4.780831205,117.0250975,[[0.999999998750271;0.0430475967576921][0.280775318815383;0.944599214470722][0.342900712437876;0.906678119348516][...]],0.067646089,10,387871267,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 13",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:46.9,6471,5,5,1.339388304,0.308477733,3.001993589,116.1791869,[[0.280775318815369;0.989429032101779][0.999999978802622;0.123308425603495][0.569743169297734;0.758342760871902][...]],0.206295791,10,1335741107,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 13",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.1,6135,5,5,2.571820422,0.285163264,4.549509448,114.9467548,[[1;0.240715558578376][0.280775318815369;1.0576604924806][0.917853176834244;0.380780125787863][0.820397377905575;0.530788007703958][...]],0.036889658,10,1070922070,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 14",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.6,6955,5,5,1.507736832,0.387445412,3.028149361,116.0108384,[[1;0.1395631892461][0.280775318815369;0.998688300343296][0.464592079522648;0.870904899238422][0.716850820088564;0.59294776246852][...]],0.072531913,10,1308519533,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 14",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:44.1,5784,5,5,1.059874639,0.426527126,4.800168377,116.4587006,[[0.28077531881537;0.974496744983043][1;0.0968667120035912][0.853262286407807;0.355958253706501][0.729430837694822;0.542682687702665][...]],0.060397919,10,88663114,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 14",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.8,6471,5,5,1.838547116,0.384473526,3.723535744,115.6800281,[[0.280775318815369;1.01635335875014][1;0.170286033593933][0.691840980851487;0.650906650487353][0.904660728596981;0.337070982356959][...]],0.040753847,10,1080625291,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 14",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.5,6135,5,5,3.569597018,0.266464433,4.325697932,113.9489782,[[0.280775318815369;1.11514006945239][1;0.335710204807414][0.399706917136221;1.0466616768305][0.795583456810223;0.646281379843028][...]],0.068583374,10,2083830577,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 15",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:47.7,6955,5,5,4.402734256,0.295629729,3.379319055,113.1158409,[[0.280775318815369;1.16423004024404][0.999999999994642;0.414343727599486][0.883292450187555;0.593270204723846][...]],0.033660746,10,2079222589,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 15",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.9,5784,5,5,5.627113893,0.339274867,4.895468794,111.8914613,[[0.28077531881537;1.23998964691963][1;0.530053767589563][0.721039840730974;0.900239286632874][0.537798237038047;1.07823111799472][...]],0.073548944,10,590560371,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 15",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.2,6135,5,5,2.779665817,0.286027031,4.477849535,114.7389094,[[0.280775318815369;1.0692035062746][0.999981194211477;0.260207506840667][0.622256925343851;0.798363058732038][...]],0.04297413,10,372282976,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 15",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.4,6471,5,5,0.863580015,0.403799259,3.469942304,116.6549952,[[1;0.0783740499722713][0.280775318815369;0.964148555705465][0.78856978975702;0.442003104362049][0.676235913694096;0.600228580300373][...]],0.053125203,10,1782482588,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 16",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.2,6955,5,5,3.554213775,0.281456038,3.1361411,113.9643614,[[0.280775318815369;1.11146967910143][0.996654793542122;0.334151529205032][0.530208649492404;0.939365025643394][...]],0.036525647,10,1504004691,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 16",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.3,5784,5,5,7.578698569,0.215526878,4.328788942,109.9398766,[[0.28077531881537;1.36368973797003][0.99999968225006;0.714633546102762][0.726968200334428;1.04686599838321][...]],0.072939345,10,838800383,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 16",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.4,6135,5,5,0.161438522,0.35087868,4.339295989,117.3571367,[[0.280775318815369;0.927244023588748][1;0.011242222617923][0.382539828197338;0.860120452040038][0.582313663737463;0.668448406632107][...]],0.043773869,10,1684822499,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 16",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.1,6471,5,5,2.838876776,0.3352687,3.994134779,114.6796984,[[0.999936011878411;0.265277936812485][0.280775318815369;1.0812822349902][0.702042217522627;0.709509681578223][...]],0.040029025,10,497282624,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 17",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.6,6955,5,5,4.260375431,0.314004099,3.135260316,113.2581998,[[0.280775318815369;1.1530324486791][0.999991886851621;0.400324497402887][0.828096094890673;0.659864459387142][...]],0.042329912,10,2057730074,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 17",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:44.3,5784,5,5,17.09886216,0.316123564,5.22658454,100.419713,[[0.28077531881537;2.0531069989927][0.999999999985327;1.61252930949716][0.430280812323344;2.00226262643082][...]],0.052031441,10,1695197024,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 17",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.0,6135,5,5,0.344048512,0.270620431,4.801057896,117.1745267,[[0.990637246891549;0.0281239139602066][0.280775318815369;0.956132268062744][0.603981261294542;0.681582995643526][...]],0.039784938,10,861739095,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 17",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.4,6471,5,5,2.421133876,0.366619046,3.377674945,115.0974413,[[0.280775318815369;1.0490880066399][1;0.226255704259299][0.936871084057675;0.335476381879803][0.802313558991552;0.544514935722824][...]],0.075148629,10,432175509,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 18",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.7,5784,5,5,7.622104529,0.418504108,4.596000658,109.8964707,[[0.999999751728947;0.719124941493309][0.280775318816219;1.36706258099332][0.53488417094839;1.22118650107526][...]],0.065897663,10,1561460239,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 18",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.1,6955,5,5,2.26893227,0.33838797,3.316367387,115.2496429,[[0.999999999999308;0.212108352823346][0.280775318815369;1.04082406872664][0.452923114815298;0.927264611402258][...]],0.039121989,10,889455232,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 18",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.1,6135,5,5,4.104106814,0.399091285,3.821648732,113.4144684,[[0.280775318815369;1.14328251510149][0.999993368593885;0.38615621104364][0.664754579496843;0.833665783149469][...]],0.044752874,10,2037368048,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 18",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.4,6471,5,5,3.997690992,0.452392158,3.439298856,113.5208842,[[0.999999712509241;0.375325910720723][0.280775318815369;1.13970241281407][0.590960157197493;0.915328702544522][...]],0.037093805,10,1858448177,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 19",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.4,5784,5,5,2.968757225,0.51368324,4.188206599,114.549818,[[0.280775318815372;1.08029142831488][1;0.278517229420081][0.70977311342796;0.710424654849474][0.950950566214746;0.361807602579673][...]],0.07285471,10,1275329785,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 19",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.0,6955,5,5,2.370184373,0.316253604,3.1098633,115.1483908,[[1;0.221568024499458][0.280775318815369;1.04629376447214][0.887453551119661;0.411792686712879][0.635377987643539;0.75546338053772][...]],0.04390643,10,433073382,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 19",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.3,6135,5,5,3.589232881,0.239489803,4.645393046,113.9293423,[[0.280775318815369;1.11782103187345][0.999176138544917;0.337104453183826][0.81376076041947;0.622564013640723][...]],0.043471685,10,233931330,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 19",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.2,6471,5,5,3.754127022,0.38929775,3.768456432,113.7644482,[[0.999999913923021;0.352944195297869][0.280775318815369;1.12283774434316][0.793293816646789;0.669161381890389][...]],0.034398764,10,311569694,20,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 20",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.3,5784,5,5,1.837685308,0.329432135,5.056775853,115.6808899,[[0.28077531881538;1.01657514612742][0.999999455423386;0.170670107038447][0.573989085863685;0.786422851569988][...]],0.039408566,10,960219675,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 20",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:47.8,6955,5,5,1.881215702,0.311797733,2.950553603,115.6373595,[[1;0.174576914229796][0.280775318815369;1.02183976375495][0.714823518089281;0.626765718778626][0.553237403488999;0.814204579950493][...]],0.040065736,10,1148583318,20,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 20",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:46.0,6135,5,5,4.524513747,0.390608902,4.094645245,112.9940614,[[0.280775318815369;1.17135907009032][1;0.425586161452813][0.940899464477459;0.518453904662741][0.792677770316494;0.726482919551454][...]],0.100277202,10,119910185,20,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 20",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.2,6471,5,5,3.568992891,0.337213745,3.617606973,113.9495823,[[0.280775318815369;1.11488073722635][1;0.335288936016559][0.510402829910853;0.961126223145145][0.702687622567929;0.763716824372938][...]],0.040589629,10,455854631,20,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 1",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.2,10982,10,8,0.108971462,0.433873475,2.52459369,117.4096037,[[0.280775318815369;0.956549251015757][1;0][0.522391916845345;0.768667304666711][0.713920319962912;0.539415027936719][...]],0.104592636,5,1329719966,10,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 1",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:59.9,9026,10,9,1.312872574,0.405612328,3.082869018,116.2057026,[[0.280775318815369;0.986188550103192][1;0.117594319097756][0.824238397284664;0.419926937290909][0.682874590432352;0.620819312069965][...]],0.091083161,5,1245992777,10,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 1",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.8,7015,10,10,1.665897259,0.40024662,3.818434731,115.8526779,[[1;0.151148526526234][0.280775318815369;1.0053242219583][0.707006907128866;0.614918191630208][0.516243805527169;0.831299394160999][...]],0.144766387,5,1046760527,10,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 1",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.6,5983,10,10,0.084253799,0.316151393,5.37189092,117.4343214,[[0.280775318815369;0.921165220344128][0.999999999999172;1.65600866353088E-12][0.793971581925884;0.369609127094109][...]],0.107660007,5,1391640744,10,ZDT6
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 2",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.4,10982,10,8,0.078917489,0.577887721,2.140889622,117.4396577,[[0.280775318815369;0.921165220344128][1;0][0.494991382271689;0.754983531476763][0.721611507152204;0.479276832745525][...]],0.331451753,5,1011031765,10,ZDT6
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 2",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:59.2,9026,10,9,0.078134996,0.4457432,2.755225254,117.4404402,[[1;0][0.280775318815369;0.921165220344128][0.510566083658352;0.739322274217773][0.730868638630283;0.465831033066717][...]],0.06937779,5,1688510188,10,ZDT6
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 2",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.7,5983,10,10,18.27623532,0.312398134,5.497294308,99.24233987,[[0.280775318815369;2.14395661325822][1;1.72142651617815][0.672395886377754;1.97273581254714][0.874246260964767;1.82953696667431][...]],0.097644796,5,316966747,10,ZDT6
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 2",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.5,7015,10,10,4.871863009,0.394651458,3.482182108,112.6467122,[[0.280775318815369;1.19063055983052][1;0.455768473573792][0.855891889048479;0.669126707621607][0.625340234098757;0.941559683921388][...]],0.087081011,5,359597932,10,ZDT6
