,AgeGap,AgeLimits,Algorithm Name,BestKnownFront,Bounds,Crowding,Encoding.Bounds,Encoding.ProblemSize,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,ProblemSize,Seed,SelectedParents,Spacing,TestFunction
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 91",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.032313012,[[0;1][-5;5]],30,180000,01:06.3,10982,8,8,7.817157291,120.6666667,0.331996906,0.577658928,112.8495094,[[0;1][1;0.724816370019589][0.385831667749252;0.841887023686233][0.36748597960276;0.969197496642972]],0.091941764,3,30,444403862,6,0.038141679,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 91",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.429847168,[[0;1]],50,180000,01:06.4,10982,8,8,0.145693903,120.3333333,0.490802571,0.990317605,120.1876394,[[1;0.00232885555215781][0;1.00116510572187][0.742711550506552;0.462324133270738][0.5;0.751456043179443][...]],0.218717593,3,50,1004377704,6,0.211568544,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 91",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.532148225,[[0;1]],50,180000,01:06.7,10982,8,8,0.402252103,128.7781161,0.599617057,0.789035256,128.375864,[[0;1.0046643034147][0.852304670808105;-0.770761254284954][0.426152335404052;0.0409391469621099]],0.139162928,3,50,876489697,6,0.140850154,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 92",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.434773942,[[0;1]],50,180000,01:00.6,10982,8,8,0.375690817,120.6666667,0.434773942,0.866347943,120.2909759,[[0;1.0257745227843][1;0.0129692489116288][0.36716377013983;0.424180750835111][0.67;0.224991273824343][...]],0.289841675,3,50,1505538449,6,0.289841675,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 92",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.766437009,[[0;1]],30,180000,01:05.9,10982,8,8,0.146480698,117.5185752,0.792515306,3.002739843,117.3720945,[[0.280775318815369;0.921165220344128][1;0][0.689854983420928;0.524100101849311]],0.387765376,3,30,1321761394,6,0.240753916,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 92",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.02375761,[[0;1][-5;5]],30,180000,01:05.8,10982,8,8,7.761250996,120.6666667,0.039275575,0.567310861,112.9054157,[[0;1][1;0.719235206437049][0.5;0.804464529411601]],0.122297426,3,30,707922644,6,0.034541001,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 92",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.657963285,[[0;1]],50,180000,01:06.0,10982,8,8,0.261034321,120.3333333,0.416621618,0.496225788,120.072299,[[1;0.00441382301723651][0;1.00220934673486][0.5;0.76491616895745]],0.293404043,3,50,600055175,6,0.177879569,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 92",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.480642958,[[0;1]],50,180000,01:06.2,10982,8,8,0.2980194,128.7781161,0.509751911,0.698242033,128.4800967,[[0;1.00441369877804][0.851532037482625;-0.770951368887291][0.212883009370656;0.485997593039025][0.63959888600483;0.0582286252386761][...]],0.21807876,3,50,622574645,6,0.221043508,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 93",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.452841131,[[0;1]],50,180000,01:00.2,10982,8,8,0.317607255,120.6666667,0.454830401,0.838288392,120.3490594,[[0;1.00628762666216][1;0.00281857993973238][0.335;0.433775650817638][0.33;0.443812849180401]],0.375490657,3,50,1182265293,6,0.371542851,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 93",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.795950246,[[0;1]],30,180000,01:05.6,10982,8,8,0.146774477,117.5185752,1.23647363,3.046881244,117.3718007,[[0.280775318815369;0.921165220344128][1;0][0.68229727863495;0.534470423567341]],0.193902482,3,30,880782061,6,0.165956234,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 93",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.069019103,[[0;1][-5;5]],30,180000,01:05.4,10982,8,8,8.351679808,120.6666667,0.121131939,0.577085309,112.3149869,[[0;1][1;0.776105742252917][0.387727949558986;0.881210651791292][0.984840799415943;0.819698483948679][...]],0.081471131,3,30,292869556,6,0.027333583,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 93",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.48448248,[[0;1]],50,180000,01:05.4,10982,8,8,0.204390096,120.3333333,0.490142036,0.881667248,120.1289432,[[0;1.00207072270842][1;0.00413716638499907][0.589057791624022;0.65579867422953][0.67;0.564623452367329][...]],0.198755205,3,50,749949809,6,0.208664406,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 93",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.507820388,[[0;1]],50,180000,01:06.0,10982,8,8,0.518742175,128.7781161,0.606011447,0.744636281,128.259374,[[0;1.02099938496445][0.851678586022909;-0.761999041538063][0.425814983197142;0.0913916289908152][0.851629966394283;-0.730686730528385][...]],0.217680408,3,50,368426796,6,0.194852729,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 94",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.358038381,[[0;1]],50,180000,01:00.3,10982,8,8,0.362823296,120.6666667,0.438473877,0.677878507,120.3038434,[[0;1.00436569616097][1;0.00218522530705529][0.473362866894653;0.377631842277344]],0.173040694,3,50,1859753175,6,0.155405343,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 94",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.877189568,[[0;1]],30,180000,01:05.2,10982,8,8,0.146744886,117.5185752,0.873620946,2.963441356,117.3718303,[[0.280775318815369;0.921165220344128][1;0][0.682938204054743;0.533595409442482]],0.1997799,3,30,919221292,6,0.196601441,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 94",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.106396825,[[0;1][-5;5]],30,180000,01:05.3,10982,8,8,8.047863756,120.6666667,0.160543763,0.581360255,112.6188029,[[0;1][0.995997367809061;0.742978885762966][0.439484827148965;0.916688173463755][0.41270953853765;0.955222495510607][...]],0.107819218,3,30,1868579697,6,0.017976672,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 94",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.698656291,[[0;1]],50,180000,01:05.4,10982,8,8,0.277176468,120.3333333,0.459231197,0.593150983,120.0561569,[[1;0.0077636488746698][0;1.00388935868943][0.644537840963122;0.616554984308668]],0.237276498,3,50,1981459556,6,0.204053671,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 95",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.383235926,[[0;1]],50,180000,00:59.8,10982,8,8,0.240756686,120.6666667,0.383235926,0.56904602,120.42591,[[1;0.00218909976049673][0;1.00437342823013][0.5;0.304090813253723][0.320467745772704;0.478520704236146][...]],0.271346865,3,50,1323999833,6,0.271346865,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 94",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.564665483,[[0;1]],50,180000,01:05.7,10982,8,8,0.406656735,128.7781161,0.617496668,0.714549914,128.3714594,[[0;1.0095573162945][0.851707237677326;-0.768204076129656][0.425853618838663;0.0777672772976677][0.849342540046189;-0.346128190581781][...]],0.218110918,3,50,1519193311,6,0.172888876,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 95",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.791863385,[[0;1]],30,180000,01:06.3,10982,8,8,0.146774476,117.5185752,0.816737921,3.501899698,117.3718007,[[1;0][0.280775318815369;0.921165220344128][0.682297281919662;0.534470419085041]],0.166797067,3,30,788603112,6,0.190341566,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 95",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.056253363,[[0;1][-5;5]],30,180000,01:06.0,10982,8,8,7.650788918,120.6666667,0.215809721,0.558811375,113.0158777,[[0;1][1;0.706685592261605][0.5;0.844492399786479][0.387863509359212;0.958962249510298][0.429783133328195;0.953578337918654][...]],0.094905905,3,30,1763309643,6,0.021811942,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 95",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.44089094,[[0;1]],50,180000,01:06.3,10982,8,8,0.219887087,120.3333333,0.452033571,1.064607249,120.1134462,[[0;1.00257720341202][1;0.00514778192034139][0.67;0.58777094027038][0.563521053421398;0.715053678564962][...]],0.166735243,3,50,488328069,6,0.16813968,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 96",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.438054035,[[0;1]],50,180000,01:00.6,10982,8,8,0.372144527,120.6666667,0.48063462,0.82419811,120.2945221,[[1;0.00638706489363223][0;1.01281940902011][0.33;0.458771352708056]],0.262700511,3,50,1223642681,6,0.266240187,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 95",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.581753922,[[0;1]],50,180000,01:06.5,10982,8,8,0.499681757,128.7781161,0.648840872,0.927963776,128.2784344,[[0;1.01822166372362][0.851052882637638;-0.762852834099894][0.425526441318819;0.0742681665927715][0.847884011948898;-0.293248296676636][...]],0.215954261,3,50,1156741677,6,0.187279335,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 96",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],1.012789177,[[0;1]],30,180000,01:05.4,10982,8,8,0.146521832,117.5185752,1.188847288,3.316306808,117.3720534,[[0.280775318815369;0.921165220344128][1;0][0.68857788429557;0.525860497259036][0.999999998677915;2.64417043815968E-09][...]],0.42846297,3,30,1610483031,6,0.165959646,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 96",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.08735374,[[0;1][-5;5]],30,180000,01:05.4,10982,8,8,8.14789249,120.6666667,0.159403538,0.58756375,112.5187742,[[0;1][1;0.755538257640592][0.489310034199471;0.854879439218647][0.997247140274314;0.838482479629479][...]],0.121257045,3,30,193567397,6,0.012813565,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 96",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.522130832,[[0;1]],50,180000,01:05.5,10982,8,8,0.268896379,120.3333333,0.469880252,0.933037747,120.064437,[[1;0.00887320144821908][0;1.00444644238867][0.67;0.658139360551198][0.900911654501776;0.220811705133743][...]],0.185222102,3,50,1016856939,6,0.136892586,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 97",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.396208639,[[0;1]],50,180000,01:00.6,10982,8,8,0.278405896,120.6666667,0.411886404,0.698108631,120.3882608,[[0;1.00430567980589][1;0.00215515228724998][0.387912188121288;0.386783753678817][0.322789024576788;0.489081145025678][...]],0.187627105,3,50,151346074,6,0.187562126,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 96",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.44904864,[[0;1]],50,180000,01:06.8,10982,8,8,0.421156477,128.7781161,0.44904864,0.564562896,128.3569597,[[0;1.00768502865579][0.852274351650012;-0.769142354084406][0.42324517594313;0.189887341543368][0.426137175825006;0.0556700663241013][...]],0.354195059,3,50,1664944190,6,0.354195059,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 97",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.701850405,[[0;1]],30,180000,01:06.4,10982,8,8,0.146774476,117.5185752,0.728973712,3.274990268,117.3718007,[[1;0][0.280775318815369;0.921165220344128][0.682297283916841;0.534470416359702]],0.203485548,3,30,1918165097,6,0.205115572,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 97",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.093568701,[[0;1][-5;5]],30,180000,01:06.3,10982,8,8,7.912002138,120.6666667,0.160760031,0.577269366,112.7546645,[[0;1][1;0.731429208753046][0.5;0.871350255425772][0.347821670481721;0.970239884737782][0.485729940409522;0.96302905736129][...]],0.091741611,3,30,772468496,6,0.03005831,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 97",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.503420218,[[0;1]],50,180000,01:06.3,10982,8,8,0.390682448,120.3333333,0.594283804,0.633945875,119.9426509,[[1;0.0114217845217165][0;1.00572719927311][0.75;0.766947111273244][0.7348965285615;0.813658270249166][...]],0.187811362,3,50,1416381389,6,0.178774219,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 98",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.384397051,[[0;1]],50,180000,01:00.6,10982,8,8,0.311470234,120.6666667,0.42336659,0.704741342,120.3551964,[[1;0.00206920160618689][0;1.00241511234696][0.33;0.437782931667345]],0.258614471,3,50,165252728,6,0.258649352,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 97",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.575028779,[[0;1]],50,180000,01:06.2,10982,8,8,0.535199006,128.7781161,0.575028779,0.723054508,128.2429171,[[0;1.02050882278174][0.851152348265892;-0.762077504289799][0.425353377525792;0.134978298947354][0.850706755051584;-0.446561474881813][...]],0.173429288,3,50,1709467411,6,0.173429288,ZDT3
