,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.7,10982,10,8,0.199484447,0.321066015,0.493957609,128.5786317,[[0;1.00123424049999][0.851676922583148;-0.772693861503936][0.425539783310997;0.0995045712691339][0.230726924169423;0.484466371153219][...]],0.125228723,5,1970085498,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:59.8,9026,10,9,0.418051815,0.291966762,0.631209382,128.3600643,[[0;1.02660011387631][0.851337454863379;-0.758856597998817][0.208724782619342;0.653011808904948][0.849714827222681;-0.245439995104587][...]],0.135839471,5,1564813734,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 4",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:53.2,5983,10,10,1.001021797,0.313273166,1.736191712,127.7770943,[[0;1.13127449137383][0.851701177050626;-0.70079497191881][0.641294560640683;-0.337935175811825][0.416782106640137;0.234924208895589][...]],0.127025044,5,289739332,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 9",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.4,7015,10,10,0.326345821,0.301715,0.984632733,128.4517703,[[0;1.01699370350996][0.851372587936199;-0.764093013416297][0.634262508360935;-0.344460193320758][0.425839935627582;0.234530606449203][...]],0.104364296,5,204100229,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.2,10982,10,8,0.239697733,0.33940637,0.695468581,128.5384184,[[0;1.00513769709835][0.85148610849679;-0.7704433287066][0.631415624558715;-0.297361034678924][0.209561422824447;0.717576105480963][...]],0.160193451,5,2073887104,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 5",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:53.4,5983,10,10,1.474405136,0.301477054,1.544884344,127.303711,[[0.851554493058879;-0.657923536508593][0;1.20621232512361][0.210759737032073;0.632103600442646][0.424712803413116;0.192811785054641][...]],0.134405657,5,586271593,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:00.2,9026,10,9,0.285299154,0.291295083,0.666300748,128.492817,[[0;1.02295631650101][0.851142509186928;-0.760522582814989][0.638127874521462;-0.3790625153097][0.458255798966386;0.0286872718815087][...]],0.139541067,5,2094007749,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 10",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.9,7015,10,10,0.360911617,0.334357291,0.98029323,128.4172045,[[0.851645241459775;-0.761019035008418][0;1.02259387749252][0.211971295586428;0.594118680134853][0.423798623080488;0.103449185047018][...]],0.13106102,5,1936246364,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.2,10982,10,8,0.21599173,0.274883544,0.530880467,128.5621244,[[0;1.00500577780282][0.851048132873385;-0.770409809054577][0.270314257029718;0.343797297207745][0.638323926148443;-0.378490882033477][...]],0.122385297,5,539431565,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 6",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.9,5983,10,10,1.393485487,0.320755664,1.600772394,127.3846306,[[0;1.18807364597954][0.853369024446746;-0.667428740074768][0.426684512223373;0.158833231669982][0.180474595392087;0.819165676450593][...]],0.131501964,5,293778614,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:59.6,9026,10,9,0.210771848,0.298137849,0.767447531,128.5673443,[[0;1.011008486944][0.851350731866332;-0.766770797282118][0.231769499543084;0.360663344943952][0.44912374908976;-0.0216542719158839][...]],0.103484642,5,1171971368,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 11",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.7,7015,10,10,0.344708944,0.230256964,0.80037145,128.4334072,[[0.851592445509109;-0.761703088157198][0;1.02151672657024][0.453430219900598;-0.109861305045029][0.42377564296966;0.435855269335112][...]],0.0921408,5,302367377,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 7",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:53.3,5983,10,10,2.38149947,0.277043395,1.537813293,126.3966167,[[0;1.33391200331207][0.851935619326549;-0.582461565687547][0.411854632829287;0.442859224488886][0.638951714494912;-0.190138998745302][...]],0.11017902,5,1057140446,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.5,10982,10,8,0.212254369,0.300392855,0.515123235,128.5658618,[[0.85211004663005;-0.766073414381921][0;1.01344794080385][0.269800163830404;0.363331279483047][0.0596138784536543;0.780585694673857][...]],0.173788855,5,959621566,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:00.1,9026,10,9,0.383727821,0.263626412,0.771751416,128.3943883,[[0.85172978718523;-0.763573457641693][0;1.01492268068447][0.417302821990086;0.19731155763089][0.20675616309235;0.745923402003544][...]],0.120980858,5,22559227,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 12",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.2,7015,10,10,0.518813804,0.300761956,0.877016075,128.2593023,[[0.851779554023248;-0.750496048873424][0;1.04138057507047][0.418439463047659;0.296896592772198][0.633858274623444;-0.309477283615843][...]],0.117591876,5,14318689,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 8",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.9,5983,10,10,0.95707707,0.328987152,1.820864737,127.8210391,[[0;1.12080627749647][0.851826069517733;-0.703538487603065][0.212956517379433;0.550886592794548][0.425913034758867;0.12541463269312][...]],0.147469906,5,756563331,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.2,10982,10,8,0.171208913,0.280071557,0.465489963,128.6069072,[[0.851954376923214;-0.77011987253977][0;1.0063241433983][0.191156867463483;0.641704482818147][0.237135632980562;0.29971597756874][...]],0.103105856,5,1263249792,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:00.0,9026,10,9,0.229595336,0.265839808,0.746367161,128.5485208,[[0.850890500106136;-0.770696264903617][0;1.00426230883065][0.637507052438548;-0.38491162450494][0.209044551310445;0.553103001346569][...]],0.079134286,5,1886761607,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.0,7015,10,10,0.391747508,0.315323419,0.844203005,128.3863686,[[0.85086212392803;-0.75148683962291][0;1.03954838919137][0.634397368082149;-0.321082822764003][0.426303162777536;0.157389873778561][...]],0.116388547,5,1866405004,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 9",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.0,5983,10,10,1.761500524,0.269559343,1.670338253,127.0166156,[[0.852493548547786;-0.634531625975042][0;1.24161693845089][0.419539760489896;0.282863212904163][0.0688737605810469;0.892543657815161][...]],0.130468717,5,996640022,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.2,10982,10,8,0.293735845,0.322326975,0.526865495,128.4843803,[[0.851687906613505;-0.763582468556662][0;1.01805217855831][0.213804656675121;0.502921382530859][0.425479531302552;0.0727061549785977][...]],0.156544691,5,1568581663,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 14",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:50.6,7015,10,10,0.424346895,0.332692127,0.895550872,128.3537692,[[0;1.03104011068414][0.851183641955706;-0.756360579835617][0.638439942843888;-0.349095529749609][0.637482238761103;0.071098842749372][...]],0.18568863,5,1998062458,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 10",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:47.3,5983,10,10,1.13393635,0.308270127,1.642541723,127.6441798,[[0.851568116062547;-0.688463326357669][0;1.15205131171252][0.204345194015763;0.639150028731118][0.425784058031274;0.143274818038518][...]],0.133348914,5,2035024902,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 15",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:48.2,7015,10,10,0.459537889,0.280286081,0.759893399,128.3185782,[[0;1.03145659528065][0.851212993624992;-0.75614923015539][0.442252399624661;0.21989692614756][0.250256182992713;0.573557211392248][...]],0.13232325,5,510915954,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 11",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:45.9,5983,10,10,1.619574423,0.343608632,1.538405183,127.1585417,[[0.851035625251054;-0.644855647463238][0;1.22802929218622][0.212940154869753;0.639453329400723][0.425517812625527;0.199413047759938][...]],0.117174252,5,1703817420,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:48.3,7015,10,10,0.38829581,0.286820467,0.957221681,128.3898203,[[0;1.02859450939217][0.852409953635181;-0.757741097565482][0.424757305769858;0.160910394812195][0.257065675425702;0.569198219158954][...]],0.11243242,5,887473946,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:45.8,5983,10,10,1.738205909,0.281541744,1.475449504,127.0399102,[[0;1.22891728860631][0.851894498441002;-0.644653974845884][0.635158152002942;0.140587684512936][0.208865411346159;0.664859978367975][...]],0.104047269,5,521375981,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:48.3,7015,10,10,0.436179709,0.298964537,1.042289645,128.3419364,[[0.85175388991182;-0.755412614793857][0;1.03310641824685][0.210515287453497;0.616619476593242][0.418492113843135;0.196797229494371][...]],0.191022309,5,1245886405,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 13",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:46.0,5983,10,10,1.3951715,0.305914332,1.800751472,127.3829446,[[0;1.19102794228335][0.8512344515307;-0.666464677085999][0.221922974776529;0.617250499296779][0.465495218981806;0.186632144497461][...]],0.142155468,5,1147743635,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:48.0,7015,10,10,0.497591687,0.30998282,0.964787917,128.2805244,[[0.852009444771533;-0.750954359936805][0;1.04124433823777][0.203488676083158;0.792948993988742][0.632873777778982;-0.304848328314585][...]],0.151926556,5,2138462592,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 14",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:45.8,5983,10,10,1.607447394,0.31735503,1.61107802,127.1706687,[[0.851626523586409;-0.645981677506907][0;1.22297977460183][0.21098995136721;0.643650982665323][0.425813261793205;0.192652909037381][...]],0.135759115,5,1775108130,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:48.2,7015,10,10,0.295996897,0.280912681,0.801175524,128.4821192,[[0.851268207183363;-0.764758923990642][0;1.01528398087559][0.443671144701258;0.173891426575019][0.247087547018619;0.57457242462732][...]],0.130778373,5,1597850733,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 15",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:45.8,5983,10,10,1.021491122,0.307801166,1.438592579,127.756625,[[0.852245150301448;-0.699971588084521][0;1.132648246589][0.447335990350661;-0.0248341860765765][0.22366799517533;0.477975590598395][...]],0.163952794,5,466850694,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:48.1,7015,10,10,0.38299993,0.25207295,0.856133248,128.3951162,[[0.851986584574696;-0.757144854369943][0;1.02993381385554][0.220836002384813;0.605724078913179][0.425993292287348;0.0570772314291785][...]],0.090887242,5,1531609710,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:45.9,5983,10,10,0.959915824,0.298028714,1.503621148,127.8182003,[[0.851663181725044;-0.706079005352703][0;1.12191580834667][0.425831590862522;0.121927909213158][0.183077465728659;0.761723039298753][...]],0.127261135,5,1514045712,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:43.9,5983,10,10,1.49711775,0.314476115,1.811464696,127.2809984,[[0;1.20394642677805][0.851683595611141;-0.659074191334065][0.235369878482148;0.72105476102519][0.470739756964295;0.0770148911866766][...]],0.142493864,5,383101321,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:43.0,5983,10,10,1.363083838,0.293441323,1.389283089,127.4150323,[[0.849942257068065;-0.666918145033474][0;1.17019618930563][0.210360708624346;0.610609688737121][0.424971128534032;0.170924092645359][...]],0.175031856,5,2042816379,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:43.7,5983,10,10,1.301097215,0.294895296,1.503154791,127.4770189,[[0;1.17211327428988][0.852512694771744;-0.677366947131482][0.425763746462849;0.232529339890503][0.0928386324606429;0.821527023558882][...]],0.159195847,5,1290265448,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:43.8,5983,10,10,1.518780669,0.31074478,1.568589027,127.2593355,[[0.852532665704326;-0.654412777679159][0;1.21186465952342][0.21023894942835;0.660555726203061][0.426266332852163;0.179966283273196][...]],0.124959626,5,1371515496,10
