,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 9",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:13.2,6385,3,3,0.605603837,1330.999346,0.237537189,0.515040646,1330.393743,[[1;0;0][6.12303176911189E-17;0;1.90068248317789][0.634965992993733;0;1.29705498074441][5.34271012231713E-17;1.72226620646143;0.964220979443434][...]],0.1223571,16,635027912,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 7",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:22.1,5864,3,3,1.188848258,1330.999644,0.516188727,1.58025361,1329.810795,[[1;0;0][3.74915180455534E-33;6.4890953600816E-17;1.05978469568235][5.98336561510613E-17;6.39299688985315E-17;4.91644792500552][...]],0.200976214,16,1824472624,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 7",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:04.7,6258,3,3,1.050961289,1330.999991,0.464791401,1.57570692,1329.94903,[[1;0;0][3.74915180455534E-33;6.41203833390611E-17;1.0471999126727][6.12303176911189E-17;3.01737629294313;0][...]],0.324065947,16,381371025,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 10",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:28.8,6542,3,3,0.94471097,1330.999105,0.512038347,1.494936531,1330.054394,[[1;0;0][5.9319499659946E-17;5.14757346369327E-17;3.39163891499569][6.11540339710378E-17;5.84276682785411;0.291925694727158][...]],0.236124516,16,1279233005,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 8",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:27.8,5864,3,3,0.801506033,1330.997498,0.565036394,1.754159238,1330.195992,[[1;0;0][6.12303176911189E-17;0;1.36318479475828][3.74915180455534E-33;6.52520340817926E-17;1.0656817822008][...]],0.295436398,16,72950247,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 10",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:17.3,6385,3,3,1.709755279,1330.99698,0.44307353,1.218816037,1329.287225,[[1;0;0][6.05038751897028E-17;2.69021222720817E-17;2.86074817358528][0.0655776511138776;4.14108063786077;0][...]],0.240772258,16,1586804919,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 8",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:09.2,6258,3,3,0.641231098,1330.999201,0.445219933,1.270467629,1330.357969,[[5.76037827963313E-17;6.06731558686681E-17;2.92267223028346][1;0;0][3.74915180455534E-33;6.49054448750749E-17;1.06002136396704][...]],0.264406102,16,2099557145,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 11",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:23.9,6542,3,3,0.706359195,1330.993531,0.336565794,0.881966203,1330.287171,[[1;0;0][3.74915180455534E-33;6.47510336896968E-17;1.05749955465426][6.12279445236814E-17;2.47620949586184;0.021801980210354][...]],0.175548718,16,861508259,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 9",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:21.8,5864,3,3,0.130111593,1330.999765,0.494633454,1.457808744,1330.869653,[[1;0;0][6.12303176911189E-17;0;6.92748724188824][6.09743380913787E-17;2.48751149697269;0.228173159465864][...]],0.363984234,16,1613687964,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 11",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:10.7,6385,3,3,0.829447856,1330.997894,0.40911607,0.866369249,1330.168446,[[1;0;0][0.432613547443101;0;2.11915561744489][5.94593300496035E-17;4.14447512077064E-17;2.83482831384486][...]],0.184132779,16,659087924,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 9",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:04.8,6258,3,3,0.33266047,1330.999484,0.395548347,0.877518859,1330.666823,[[3.74915180455534E-33;6.41400469862765E-17;1.04752105500801][1;0;0][6.11920201538908E-17;5.93342042114576E-18;2.74024481148012][...]],0.344049135,16,382317503,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 10",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:26.1,5864,3,3,1.354520532,1330.998314,0.705090068,2.400405433,1329.643794,[[6.12303176911189E-17;4.80945393280791;0][1;0;0][6.08815920104642E-17;3.14776137382805E-17;4.82370594231078][...]],0.476689108,16,29604346,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 12",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:24.8,6542,3,3,0.610697086,1330.997182,0.423416021,0.79445709,1330.386485,[[1;0;0][0.134974751590387;1.75003904156508;0][6.09874594702458E-17;1.2391303386226E-17;2.27443429567329][...]],0.550747414,16,1243095879,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 12",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:13.0,6385,3,3,0.598833211,1330.998504,0.371760388,0.699723054,1330.39967,[[1;0;0][5.79205574310657E-17;3.88934950361518E-17;1.95852935185413][6.12303176911189E-17;2.04223325140392;0][...]],0.419419832,16,925237394,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 10",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:06.0,6258,3,3,1.162386556,1330.999144,0.624999392,1.419461165,1329.836758,[[3.74915180455534E-33;6.44928510007716E-17;1.05328297210723][1;0;0][6.12303176911189E-17;2.86027637189359;0][...]],0.681641166,16,556202106,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 11",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:23.7,5864,3,3,0.668647843,1330.995076,0.599148622,1.678622568,1330.326428,[[6.1210608076096E-17;4.45739341454253;0.113124493127111][1;0;0][6.12303176911189E-17;0;6.55913657718949][...]],0.333521029,16,1903438010,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 13",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:21.6,6542,3,3,0.986687056,1330.994201,0.370722457,0.669644563,1330.007514,[[1;0;0][3.74915180455534E-33;6.52373594783777E-17;1.0654421198249][6.12303176911189E-17;0;2.80362257272458][...]],0.137404449,16,1769688739,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 13",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:11.9,6385,3,3,0.829619267,1330.997168,0.785136042,1.447075827,1330.167549,[[1;0;0][6.10554606004758E-17;2.47967493236125;0.187801838629742][3.74915180455534E-33;6.41665728059267E-17;1.04795426882513][...]],0.445254788,16,1944570540,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 11",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:04.9,6258,3,3,0.567832497,1330.999522,0.400721376,1.005823698,1330.43169,[[1;0;0][6.12242315863143E-17;4.34335463933547;0.0612433761244638][3.74915180455534E-33;6.46155657008462E-17;1.05528712143557][...]],0.222763436,16,366207055,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 12",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:21.5,5864,3,3,0.942070337,1330.998863,0.603331926,1.513844146,1330.056792,[[6.11491779580505E-17;4.42820743398519;0.228196222228201][6.12303176911189E-17;0;9.88973531322862][1;0;0][...]],0.722251031,16,1419669082,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 14",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:21.8,6542,3,3,0.594284398,1330.999433,0.304911841,0.684909226,1330.405148,[[1;0;0][3.74915180455534E-33;6.56313375053473E-17;1.07187648178521][6.12303176911189E-17;0;1.74274336006412][...]],0.146392519,16,746706513,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 14",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:10.7,6385,3,3,0.977593732,1330.999503,0.359896749,1.114109258,1330.021909,[[1;0;0][6.05692692036875E-17;3.24763217211511;0.481120726850741][6.10671070087947E-17;1.1955593234991E-17;2.67601278787786][...]],0.179042283,16,1014124907,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 12",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:00.1,6258,3,3,0.315000175,1330.999678,0.577594858,1.074200612,1330.684678,[[1;0;0][6.12303176911189E-17;0;2.12831691573084][3.74915180455534E-33;6.47006797240067E-17;1.05667718482851][...]],1.050879358,16,1496481881,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 13",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:20.1,5864,3,3,0.542040568,1330.997218,0.729707913,1.742841474,1330.455177,[[1;0;0][6.12303176911189E-17;1.27674708132047;0][3.74915180455534E-33;6.49660534491027E-17;1.0610112097871][...]],0.803395247,16,103604033,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 15",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:22.8,6542,3,3,0.680084622,1330.999815,0.602992336,1.420246875,1330.31973,[[1;0;0][6.12303176911189E-17;4.61937655388315;0][3.74915180455534E-33;6.45366393434686E-17;1.05399811363104][...]],0.18672292,16,945955072,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 15",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:10.9,6385,3,3,0.640996808,1330.991075,0.707918876,1.192404541,1330.350079,[[1;0;0][3.74915180455534E-33;6.55663294027052E-17;1.07081478383731][6.12193430615092E-17;9.35388359999096E-18;8.06897244122021][...]],0.627929084,16,857949091,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 13",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:07.7,6258,3,3,0.238127571,1330.997765,0.521648199,1.701264233,1330.759637,[[6.11757058127555E-17;1.37916237487873E-17;5.3342141690342][1;0;0][3.74915180455534E-33;6.38933000119851E-17;1.04349123802199][...]],0.263950761,16,98155605,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 14",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:28.3,5864,3,3,0.951987595,1330.998212,0.520455576,1.900551831,1330.046225,[[1;0;0][3.74915180455534E-33;6.48268158332085E-17;1.05873721185365][6.12303176911189E-17;0;4.35390433940587][...]],0.206470983,16,462968567,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 16",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:31.2,6542,3,3,0.758912132,1330.999832,0.288939714,0.677310647,1330.24092,[[1;0;0][6.09807984905449E-17;9.75888580410026E-18;1.76722926822292][3.74915180455534E-33;6.46335665575689E-17;1.05558110744448][...]],0.261356888,16,1558654806,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 16",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:20.2,6385,3,3,0.991396531,1330.993372,0.812988678,1.351825615,1330.001976,[[1;0;0][3.74915180455534E-33;6.4438970894712E-17;1.0524030141372][6.11342711195285E-17;1.25794525535469E-17;3.66938203394496][...]],0.375528953,16,2058386365,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 14",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:14.1,6258,3,3,1.442276831,1330.995295,0.712167103,1.766146783,1329.553018,[[1;0;0][3.74915180455534E-33;6.46730683010419E-17;1.05622624117827][6.11770584676065E-17;6.1591956541386E-18;2.41225264122617][...]],0.622888866,16,87600086,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 15",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:31.9,5864,3,3,0.43680776,1330.998346,0.476639954,1.248875845,1330.561538,[[1;0;0][6.12303176911189E-17;0;5.16617383368519][6.05750844616306E-17;2.79737588711286;0.412560866652394][...]],0.305511364,16,233323786,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 17",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:35.9,6542,3,3,0.961911092,1330.999354,0.361632501,0.792361971,1330.037443,[[1;0;0][6.06813756961819E-17;3.25640196794264;0.439004023420966][3.74915180455534E-33;6.3887564972553E-17;1.04339757462698][...]],0.19587207,16,1555353653,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 17",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:24.5,6385,3,3,0.952334324,1330.999172,0.663410865,1.788588399,1330.046838,[[1;0;0][6.12196512894475E-17;9.0843015093648E-18;7.94883044610403][6.12284196699489E-17;3.67188138318744;0.0289121912260967][...]],0.401988737,16,816756339,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 15",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:09.0,6258,3,3,0.459083355,1330.999959,0.415599958,1.15598103,1330.540875,[[1;0;0][6.12303176911189E-17;0;1.71235812716143][0.0553040464779355;3.08438408781666;0][3.74915180455534E-33;6.53198023998114E-17;1.06678855937548][...]],0.159445706,16,1660815144,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 16",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:28.6,5864,3,3,0.9841879,1330.998177,0.568000687,1.54825076,1330.013989,[[1;0;0][0.299598514633737;0;1.89902307752251][0.108422226956907;1.51671921218645;0][6.12259588501866E-17;2.46100143240709;0.0293665079490022][...]],0.682771695,16,455750744,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 18",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:14.2,6385,3,3,0.834096477,1330.995531,0.633440512,1.387866803,1330.161434,[[1;0;0][3.74915180455534E-33;6.55285965443467E-17;1.07019853914381][5.94587348163483E-17;3.32073037337876E-17;2.2710094368369][...]],0.424262171,16,274072877,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 18",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:24.1,6542,3,3,0.60413325,1330.993648,0.432216238,0.966593612,1330.389515,[[1;0;0][0.402076004465409;0;3.39455682645022][6.12214569089823E-17;2.09719869176324;0.0356824354356236][...]],0.266692534,16,1372423901,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 16",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:05.4,6258,3,3,0.338946424,1330.999505,0.546487904,1.509681327,1330.660559,[[6.12303176911189E-17;1.82505800569326;0][1;0;0][6.12303176911189E-17;0;1.93819919548624][3.74915180455534E-33;6.39778182082537E-17;1.04487157050197][...]],0.427089788,16,210960162,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 17",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:26.6,5864,3,3,0.685619666,1330.997456,0.771576099,2.230277065,1330.311836,[[1;0;0][6.07540576686738E-17;6.94742826436908;0.871611495556656][3.74915180455534E-33;6.49845981062723E-17;1.06131407702459][...]],0.432360035,16,47439207,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 19",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:22.7,6385,3,3,0.276174121,1330.997587,0.38313339,0.767695283,1330.721412,[[1;0;0][5.89525766899165E-17;2.22987459394958;0.625822461966192][3.74915180455534E-33;6.44479118525667E-17;1.05254903588251][...]],0.520729687,16,112186939,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 19",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:33.1,6542,3,3,0.617588304,1330.996651,0.364760349,0.853646426,1330.379063,[[1;0;0][3.74915180455534E-33;6.50137495179961E-17;1.06179017143048][6.10149340776823E-17;2.08688909944646;0.175503407610941][...]],0.176986243,16,479795456,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 17",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:16.0,6258,3,3,1.108598593,1330.999937,0.565077482,1.722657769,1329.891338,[[1;0;0][6.12240528921394E-17;5.7236098090273;0.0818820409395349][3.74915180455534E-33;6.52098059449953E-17;1.06499212161451][...]],0.237273346,16,1305254332,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 18",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:32.5,5864,3,3,1.359043377,1330.998523,0.579166636,1.764463268,1329.63948,[[1;0;0][5.99972492235145E-17;3.64500078713579;0.742780643448705][3.74915180455534E-33;6.39491505296323E-17;1.04440337631806][...]],0.374922852,16,1582318280,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 20",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:25.9,6385,3,3,1.155145486,1330.998447,0.353549391,1.033259054,1329.843301,[[1;0;0][3.74915180455534E-33;6.48655383017587E-17;1.05936961864183][0.38268343236509;0;1.78424771779382][...]],0.187275391,16,303595369,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 20",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:32.3,6542,3,3,0.36493255,1330.997759,0.694209592,1.33298368,1330.632826,[[1;0;0][0.559803122427386;0;7.35140630659469][6.12303176911189E-17;5.48954755097464;0][3.74915180455534E-33;6.57215620555225E-17;1.07335000917454][...]],0.382025345,16,1038049090,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 18",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,10:54.0,6258,3,3,1.045011333,1330.996975,0.475946211,1.179736805,1329.951964,[[0.366069442452041;3.2945472943937;0][1;0;0][5.55532821511294E-17;6.42025091357471E-17;2.49344771352031][...]],0.259654683,16,1520154461,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 19",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:04.9,5864,3,3,0.282651573,1330.999173,0.669565438,1.687880799,1330.716522,[[0.219241100692785;0;2.32490662191676][1;0;0][6.12303176911189E-17;0;4.57524631114869][3.74915180455534E-33;6.46209747630351E-17;1.05537546104237][...]],0.641859827,16,892320790,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 20",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,07:47.7,5864,3,3,0.16648143,1330.999352,0.906813035,2.429019239,1330.83287,[[6.12303176911189E-17;8.11325821111858;0][1;0;0][6.12303176911189E-17;0;2.20389657885944][3.74915180455534E-33;6.33933910135428E-17;1.0353268348751][...]],0.244183777,16,1236642999,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 19",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,08:16.9,6258,3,3,0.56063969,1330.994841,0.625258315,1.380646228,1330.434201,[[5.95214593077885E-17;2.15765292583868;0.520724267931308][1;0;0][3.74915180455534E-33;6.47621820899308E-17;1.05768162786005][...]],0.867302973,16,148622319,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 20",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,07:19.2,6258,3,3,0.732077976,1330.999959,0.447456064,1.217769786,1330.267881,[[1;0;0][6.11668593733424E-17;3.64632117899451;0.166137899821803][6.12177150170176E-17;5.88639447223109E-18;4.73851329822036][...]],0.250094924,16,1526798179,32
